Time_s,Time_Min,Solar_Flux_W_m2,Albedo_Flux_W_m2,Earth_IR_Flux_W_m2,Total_Flux_W_m2,Is_Eclipse,T_CPU_C,T_Battery_C,T_Payload_C,T_Structure_C,T_Radiator_C,T_Panels_C
3685.0,61.42,0.0,0.0,240.0,240.0,1,7.79,14.26,4.23,-0.57,-7.53,14.17
3690.0,61.5,0.0,0.0,240.0,240.0,1,7.75,14.22,4.19,-0.61,-7.56,14.08
3695.0,61.58,0.0,0.0,240.0,240.0,1,7.71,14.19,4.14,-0.66,-7.6,13.98
3700.0,61.67,0.0,0.0,240.0,240.0,1,7.67,14.15,4.1,-0.7,-7.64,13.88
3705.0,61.75,0.0,0.0,240.0,240.0,1,7.62,14.12,4.06,-0.74,-7.67,13.78
3710.0,61.83,0.0,0.0,240.0,240.0,1,7.58,14.08,4.02,-0.78,-7.71,13.69
3715.0,61.92,0.0,0.0,240.0,240.0,1,7.54,14.04,3.97,-0.82,-7.75,13.59
3720.0,62.0,0.0,0.0,240.0,240.0,1,7.5,14.01,3.93,-0.86,-7.78,13.5
3725.0,62.08,0.0,0.0,240.0,240.0,1,7.46,13.97,3.89,-0.9,-7.82,13.4
3730.0,62.17,0.0,0.0,240.0,240.0,1,7.42,13.94,3.85,-0.94,-7.86,13.31
3735.0,62.25,0.0,0.0,240.0,240.0,1,7.38,13.9,3.81,-0.98,-7.89,13.21
3740.0,62.33,0.0,0.0,240.0,240.0,1,7.34,13.87,3.76,-1.02,-7.93,13.12
3745.0,62.42,0.0,0.0,240.0,240.0,1,7.29,13.83,3.72,-1.06,-7.97,13.02
3750.0,62.5,0.0,0.0,240.0,240.0,1,7.25,13.8,3.68,-1.1,-8.0,12.93
3755.0,62.58,0.0,0.0,240.0,240.0,1,7.21,13.76,3.64,-1.14,-8.04,12.84
3760.0,62.67,0.0,0.0,240.0,240.0,1,7.17,13.72,3.6,-1.18,-8.07,12.74
3765.0,62.75,0.0,0.0,240.0,240.0,1,7.13,13.69,3.56,-1.22,-8.11,12.65
3770.0,62.83,0.0,0.0,240.0,240.0,1,7.09,13.65,3.51,-1.26,-8.15,12.56
3775.0,62.92,0.0,0.0,240.0,240.0,1,7.05,13.62,3.47,-1.3,-8.18,12.47
3780.0,63.0,0.0,0.0,240.0,240.0,1,7.01,13.58,3.43,-1.34,-8.22,12.38
3785.0,63.08,0.0,0.0,240.0,240.0,1,6.97,13.55,3.39,-1.38,-8.26,12.29
3790.0,63.17,0.0,0.0,240.0,240.0,1,6.93,13.51,3.35,-1.42,-8.29,12.19
3795.0,63.25,0.0,0.0,240.0,240.0,1,6.89,13.47,3.31,-1.46,-8.33,12.1
3800.0,63.33,0.0,0.0,240.0,240.0,1,6.84,13.44,3.27,-1.5,-8.36,12.01
3805.0,63.42,0.0,0.0,240.0,240.0,1,6.8,13.4,3.23,-1.54,-8.4,11.92
3810.0,63.5,0.0,0.0,240.0,240.0,1,6.76,13.37,3.18,-1.58,-8.44,11.83
3815.0,63.58,0.0,0.0,240.0,240.0,1,6.72,13.33,3.14,-1.62,-8.47,11.75
3820.0,63.67,0.0,0.0,240.0,240.0,1,6.68,13.29,3.1,-1.65,-8.51,11.66
3825.0,63.75,0.0,0.0,240.0,240.0,1,6.64,13.26,3.06,-1.69,-8.54,11.57
3830.0,63.83,0.0,0.0,240.0,240.0,1,6.6,13.22,3.02,-1.73,-8.58,11.48
3835.0,63.92,0.0,0.0,240.0,240.0,1,6.56,13.19,2.98,-1.77,-8.62,11.39
3840.0,64.0,0.0,0.0,240.0,240.0,1,6.52,13.15,2.94,-1.81,-8.65,11.3
3845.0,64.08,0.0,0.0,240.0,240.0,1,6.48,13.12,2.9,-1.85,-8.69,11.22
3850.0,64.17,0.0,0.0,240.0,240.0,1,6.44,13.08,2.86,-1.89,-8.72,11.13
3855.0,64.25,0.0,0.0,240.0,240.0,0,6.4,13.04,2.82,-1.93,-8.76,11.04
3860.0,64.33,0.0,0.0,240.0,240.0,0,6.36,13.01,2.77,-1.97,-8.79,10.96
3865.0,64.42,0.0,0.0,240.0,240.0,0,6.32,12.97,2.73,-2.01,-8.83,10.87
3870.0,64.5,0.0,0.0,240.0,240.0,0,6.28,12.94,2.69,-2.05,-8.86,10.78
3875.0,64.58,0.0,0.0,240.0,240.0,0,6.24,12.9,2.65,-2.09,-8.9,10.7
3880.0,64.67,0.0,0.0,240.0,240.0,0,6.2,12.86,2.61,-2.13,-8.94,10.61
3885.0,64.75,0.0,0.0,240.0,240.0,0,6.16,12.83,2.57,-2.16,-8.97,10.53
3890.0,64.83,0.0,0.0,240.0,240.0,0,6.12,12.79,2.53,-2.2,-9.01,10.44
3895.0,64.92,0.0,0.0,240.0,240.0,0,6.08,12.76,2.49,-2.24,-9.04,10.36
3900.0,65.0,0.0,0.0,240.0,240.0,0,6.04,12.72,2.45,-2.28,-9.08,10.28
3905.0,65.08,0.0,0.0,240.0,240.0,0,6.0,12.68,2.41,-2.32,-9.11,10.19
3910.0,65.17,0.0,0.0,240.0,240.0,0,5.96,12.65,2.37,-2.36,-9.15,10.11
3915.0,65.25,0.0,0.0,240.0,240.0,0,5.92,12.61,2.33,-2.4,-9.18,10.03
3920.0,65.33,0.0,0.0,240.0,240.0,0,5.88,12.58,2.29,-2.44,-9.22,9.94
3925.0,65.42,0.0,0.0,240.0,240.0,0,5.84,12.54,2.25,-2.47,-9.25,9.86
3930.0,65.5,0.0,0.0,240.0,240.0,0,5.8,12.5,2.21,-2.51,-9.29,9.78
3935.0,65.58,0.0,0.0,240.0,240.0,0,5.76,12.47,2.17,-2.55,-9.32,9.7
3940.0,65.67,0.0,0.0,240.0,240.0,0,5.72,12.43,2.13,-2.59,-9.36,9.62
3945.0,65.75,0.0,0.0,240.0,240.0,0,5.68,12.4,2.09,-2.63,-9.39,9.53
3950.0,65.83,0.0,0.0,240.0,240.0,0,5.65,12.36,2.05,-2.67,-9.43,9.45
3955.0,65.92,0.0,0.0,240.0,240.0,0,5.61,12.32,2.01,-2.7,-9.46,9.37
3960.0,66.0,0.0,0.0,240.0,240.0,0,5.57,12.29,1.97,-2.74,-9.5,9.29
3965.0,66.08,0.0,0.0,240.0,240.0,0,5.53,12.25,1.93,-2.78,-9.53,9.21
3970.0,66.17,0.0,0.0,240.0,240.0,0,5.49,12.22,1.89,-2.82,-9.57,9.13
3975.0,66.25,0.0,0.0,240.0,240.0,0,5.45,12.18,1.85,-2.86,-9.6,9.05
3980.0,66.33,0.0,0.0,240.0,240.0,0,5.41,12.14,1.81,-2.9,-9.64,8.97
3985.0,66.42,0.0,0.0,240.0,240.0,0,5.37,12.11,1.77,-2.93,-9.67,8.89
3990.0,66.5,0.0,0.0,240.0,240.0,0,5.33,12.07,1.73,-2.97,-9.71,8.81
3995.0,66.58,0.0,0.0,240.0,240.0,0,5.29,12.04,1.69,-3.01,-9.74,8.74
4000.0,66.67,0.0,0.0,240.0,240.0,0,5.25,12.0,1.65,-3.05,-9.77,8.66
4005.0,66.75,0.0,0.0,240.0,240.0,0,5.22,11.96,1.61,-3.09,-9.81,8.58
4010.0,66.83,0.0,0.0,240.0,240.0,0,5.18,11.93,1.57,-3.12,-9.84,8.5
4015.0,66.92,0.0,0.0,240.0,240.0,0,5.14,11.89,1.53,-3.16,-9.88,8.42
4020.0,67.0,0.0,0.0,240.0,240.0,0,5.1,11.85,1.49,-3.2,-9.91,8.35
4025.0,67.08,0.0,0.0,240.0,240.0,0,5.06,11.82,1.45,-3.24,-9.95,8.27
4030.0,67.17,0.0,0.0,240.0,240.0,0,5.02,11.78,1.41,-3.27,-9.98,8.19
4035.0,67.25,0.0,0.0,240.0,240.0,0,4.98,11.75,1.38,-3.31,-10.01,8.12
4040.0,67.33,0.0,0.0,240.0,240.0,0,4.94,11.71,1.34,-3.35,-10.05,8.04
4045.0,67.42,0.0,0.0,240.0,240.0,0,4.91,11.67,1.3,-3.39,-10.08,7.96
4050.0,67.5,0.0,0.0,240.0,240.0,0,4.87,11.64,1.26,-3.42,-10.12,7.89
4055.0,67.58,0.0,0.0,240.0,240.0,0,4.83,11.6,1.22,-3.46,-10.15,7.81
4060.0,67.67,0.0,0.0,240.0,240.0,0,4.79,11.57,1.18,-3.5,-10.19,7.74
4065.0,67.75,0.0,0.0,240.0,240.0,0,4.75,11.53,1.14,-3.54,-10.22,7.66
4070.0,67.83,0.0,0.0,240.0,240.0,0,4.71,11.49,1.1,-3.57,-10.25,7.59
4075.0,67.92,0.0,0.0,240.0,240.0,0,4.68,11.46,1.06,-3.61,-10.29,7.51
4080.0,68.0,0.0,0.0,240.0,240.0,0,4.64,11.42,1.02,-3.65,-10.32,7.44
4085.0,68.08,0.0,0.0,240.0,240.0,0,4.6,11.38,0.99,-3.69,-10.36,7.36
4090.0,68.17,0.0,0.0,240.0,240.0,0,4.56,11.35,0.95,-3.72,-10.39,7.29
4095.0,68.25,0.0,0.0,240.0,240.0,0,4.52,11.31,0.91,-3.76,-10.42,7.22
4100.0,68.33,0.0,0.0,240.0,240.0,0,4.49,11.28,0.87,-3.8,-10.46,7.14
4105.0,68.42,0.0,0.0,240.0,240.0,0,4.45,11.24,0.83,-3.83,-10.49,7.07
4110.0,68.5,0.0,0.0,240.0,240.0,0,4.41,11.2,0.79,-3.87,-10.53,7.0
4115.0,68.58,0.0,0.0,240.0,240.0,0,4.37,11.17,0.75,-3.91,-10.56,6.93
4120.0,68.67,0.0,0.0,240.0,240.0,0,4.33,11.13,0.71,-3.95,-10.59,6.85
4125.0,68.75,0.0,0.0,240.0,240.0,0,4.3,11.1,0.68,-3.98,-10.63,6.78
4130.0,68.83,0.0,0.0,240.0,240.0,0,4.26,11.06,0.64,-4.02,-10.66,6.71
4135.0,68.92,0.0,0.0,240.0,240.0,0,4.22,11.02,0.6,-4.06,-10.69,6.64
4140.0,69.0,0.0,0.0,240.0,240.0,0,4.18,10.99,0.56,-4.09,-10.73,6.57
4145.0,69.08,0.0,0.0,240.0,240.0,0,4.14,10.95,0.52,-4.13,-10.76,6.49
4150.0,69.17,0.0,0.0,240.0,240.0,0,4.11,10.91,0.48,-4.17,-10.79,6.41
4155.0,69.25,0.0,0.0,240.0,240.0,0,4.07,10.88,0.45,-4.2,-10.83,6.34
4160.0,69.33,2.02,0.54,240.0,242.56,0,4.03,10.84,0.41,-4.24,-10.86,6.27
4165.0,69.42,9.47,2.51,240.0,251.98,0,3.99,10.81,0.37,-4.28,-10.89,6.22
4170.0,69.5,16.92,4.49,240.0,261.41,0,3.96,10.77,0.33,-4.31,-10.93,6.2
4175.0,69.58,24.36,6.47,240.0,270.84,0,3.92,10.73,0.29,-4.35,-10.96,6.2
4180.0,69.67,31.81,8.45,240.0,280.26,0,3.88,10.7,0.26,-4.39,-10.99,6.22
4185.0,69.75,39.26,10.43,240.0,289.68,0,3.84,10.66,0.22,-4.42,-11.03,6.27
4190.0,69.83,46.7,12.4,240.0,299.1,0,3.81,10.63,0.18,-4.46,-11.06,6.35
4195.0,69.92,54.14,14.38,240.0,308.52,0,3.77,10.59,0.14,-4.49,-11.09,6.45
4200.0,70.0,61.58,16.36,240.0,317.94,0,3.73,10.55,0.1,-4.53,-11.13,6.57
4205.0,70.08,69.02,18.33,240.0,327.36,0,3.7,10.52,0.07,-4.57,-11.16,6.72
4210.0,70.17,76.46,20.31,240.0,336.77,0,3.66,10.48,0.03,-4.6,-11.19,6.89
4215.0,70.25,83.9,22.28,240.0,346.18,0,3.62,10.44,-0.01,-4.64,-11.22,7.08
4220.0,70.33,91.33,24.26,240.0,355.58,0,3.58,10.41,-0.05,-4.67,-11.26,7.3
4225.0,70.42,98.76,26.23,240.0,364.99,0,3.55,10.37,-0.08,-4.71,-11.29,7.55
4230.0,70.5,106.18,28.2,240.0,374.38,0,3.51,10.34,-0.12,-4.74,-11.32,7.81
4235.0,70.58,113.6,30.17,240.0,383.78,0,3.47,10.3,-0.16,-4.78,-11.35,8.1
4240.0,70.67,121.02,32.14,240.0,393.17,0,3.44,10.26,-0.2,-4.81,-11.39,8.42
4245.0,70.75,128.44,34.11,240.0,402.55,0,3.4,10.23,-0.23,-4.84,-11.42,8.75
4250.0,70.83,135.85,36.08,240.0,411.93,0,3.36,10.19,-0.27,-4.88,-11.45,9.12
4255.0,70.92,143.25,38.05,240.0,421.3,0,3.33,10.16,-0.31,-4.91,-11.48,9.5
4260.0,71.0,150.66,40.01,240.0,430.67,0,3.29,10.12,-0.34,-4.94,-11.51,9.9
4265.0,71.08,158.05,41.98,240.0,440.03,0,3.26,10.08,-0.38,-4.98,-11.54,10.33
4270.0,71.17,165.44,43.94,240.0,449.39,0,3.22,10.05,-0.42,-5.01,-11.57,10.79
4275.0,71.25,172.83,45.9,240.0,458.74,0,3.18,10.01,-0.45,-5.04,-11.6,11.26
4280.0,71.33,180.21,47.86,240.0,468.08,0,3.15,9.98,-0.49,-5.07,-11.63,11.76
4285.0,71.42,187.59,49.82,240.0,477.41,0,3.11,9.94,-0.53,-5.11,-11.66,12.27
4290.0,71.5,194.96,51.78,240.0,486.74,0,3.08,9.9,-0.56,-5.14,-11.69,12.82
4295.0,71.58,202.32,53.74,240.0,496.06,0,3.04,9.87,-0.6,-5.17,-11.72,13.38
4300.0,71.67,209.68,55.69,240.0,505.37,0,3.01,9.83,-0.64,-5.2,-11.75,13.96
4305.0,71.75,217.03,57.64,240.0,514.67,0,2.97,9.8,-0.67,-5.23,-11.78,14.57
4310.0,71.83,224.37,59.59,240.0,523.96,0,2.94,9.76,-0.71,-5.26,-11.81,15.2
4315.0,71.92,231.7,61.54,240.0,533.24,0,2.9,9.72,-0.74,-5.29,-11.84,15.85
4320.0,72.0,239.03,63.49,240.0,542.52,0,2.87,9.69,-0.78,-5.32,-11.87,16.52
4325.0,72.08,246.35,65.43,240.0,551.78,0,2.84,9.65,-0.81,-5.34,-11.9,17.21
4330.0,72.17,253.66,67.37,240.0,561.04,0,2.8,9.62,-0.85,-5.37,-11.92,17.92
4335.0,72.25,260.97,69.31,240.0,570.28,0,2.77,9.58,-0.88,-5.4,-11.95,18.65
4340.0,72.33,268.26,71.25,240.0,579.52,0,2.74,9.55,-0.92,-5.43,-11.98,19.41
4345.0,72.42,275.55,73.19,240.0,588.74,0,2.7,9.51,-0.95,-5.45,-12.0,20.18
4350.0,72.5,282.83,75.12,240.0,597.95,0,2.67,9.47,-0.99,-5.48,-12.03,20.98
4355.0,72.58,290.1,77.05,240.0,607.15,0,2.64,9.44,-1.02,-5.51,-12.06,21.79
4360.0,72.67,297.36,78.98,240.0,616.34,0,2.61,9.4,-1.05,-5.53,-12.08,22.63
4365.0,72.75,304.61,80.9,240.0,625.52,0,2.57,9.37,-1.09,-5.56,-12.11,23.48
4370.0,72.83,311.85,82.83,240.0,634.68,0,2.54,9.33,-1.12,-5.58,-12.13,24.36
4375.0,72.92,319.08,84.75,240.0,643.83,0,2.51,9.3,-1.16,-5.6,-12.15,25.25
4380.0,73.0,326.3,86.67,240.0,652.97,0,2.48,9.26,-1.19,-5.63,-12.18,26.16
4385.0,73.08,333.51,88.58,240.0,662.09,0,2.45,9.23,-1.22,-5.65,-12.2,27.1
4390.0,73.17,340.71,90.49,240.0,671.2,0,2.42,9.19,-1.25,-5.67,-12.22,28.05
4395.0,73.25,347.9,92.4,240.0,680.3,0,2.39,9.16,-1.29,-5.69,-12.25,29.02
4400.0,73.33,355.08,94.31,240.0,689.39,0,2.36,9.12,-1.32,-5.72,-12.27,30.01
4405.0,73.42,362.24,96.21,240.0,698.45,0,2.33,9.08,-1.35,-5.74,-12.29,31.02
4410.0,73.5,369.4,98.11,240.0,707.51,0,2.3,9.05,-1.38,-5.76,-12.31,32.05
4415.0,73.58,376.54,100.01,240.0,716.55,0,2.27,9.01,-1.41,-5.78,-12.33,33.09
4420.0,73.67,383.67,101.9,240.0,725.57,0,2.24,8.98,-1.44,-5.8,-12.35,34.16
4425.0,73.75,390.79,103.79,240.0,734.58,0,2.22,8.95,-1.47,-5.81,-12.37,35.24
4430.0,73.83,397.89,105.68,240.0,743.57,0,2.19,8.91,-1.5,-5.83,-12.39,36.34
4435.0,73.92,404.99,107.56,240.0,752.55,0,2.16,8.88,-1.53,-5.85,-12.41,37.46
4440.0,74.0,412.06,109.45,240.0,761.51,0,2.13,8.84,-1.56,-5.87,-12.43,38.59
4445.0,74.08,419.13,111.32,240.0,770.45,0,2.11,8.81,-1.59,-5.88,-12.45,39.75
4450.0,74.17,426.18,113.2,240.0,779.38,0,2.08,8.77,-1.62,-5.9,-12.46,40.92
4455.0,74.25,433.22,115.06,240.0,788.29,0,2.06,8.74,-1.65,-5.91,-12.48,42.1
4460.0,74.33,440.25,116.93,240.0,797.18,0,2.03,8.7,-1.68,-5.93,-12.5,43.31
4465.0,74.42,447.26,118.79,240.0,806.05,0,2.01,8.67,-1.71,-5.94,-12.51,44.53
4470.0,74.5,454.26,120.65,240.0,814.91,0,1.98,8.63,-1.73,-5.96,-12.53,45.76
4475.0,74.58,461.24,122.51,240.0,823.74,0,1.96,8.6,-1.76,-5.97,-12.54,47.02
4480.0,74.67,468.21,124.36,240.0,832.56,0,1.94,8.57,-1.79,-5.98,-12.56,48.29
4485.0,74.75,475.16,126.2,240.0,841.36,0,1.91,8.53,-1.81,-5.99,-12.57,49.57
4490.0,74.83,482.1,128.05,240.0,850.14,0,1.89,8.5,-1.84,-6.0,-12.58,50.87
4495.0,74.92,489.02,129.88,240.0,858.9,0,1.87,8.46,-1.87,-6.01,-12.59,52.19
4500.0,75.0,495.92,131.72,240.0,867.64,0,1.85,8.43,-1.89,-6.02,-12.61,53.52
4505.0,75.08,502.81,133.55,240.0,876.36,0,1.83,8.4,-1.92,-6.03,-12.62,54.87
4510.0,75.17,509.69,135.37,240.0,885.06,0,1.81,8.36,-1.94,-6.04,-12.63,56.23
4515.0,75.25,516.55,137.2,240.0,893.74,0,1.79,8.33,-1.96,-6.05,-12.64,57.61
4520.0,75.33,523.39,139.01,240.0,902.4,0,1.77,8.3,-1.99,-6.05,-12.65,59.0
4525.0,75.42,530.21,140.82,240.0,911.04,0,1.75,8.26,-2.01,-6.06,-12.66,60.41
4530.0,75.5,537.02,142.63,240.0,919.65,0,1.73,8.23,-2.03,-6.07,-12.67,61.83
4535.0,75.58,543.81,144.44,240.0,928.24,0,1.71,8.2,-2.06,-6.07,-12.67,63.26
4540.0,75.67,550.58,146.23,240.0,936.81,0,1.69,8.16,-2.08,-6.08,-12.68,64.71
4545.0,75.75,557.33,148.03,240.0,945.36,0,1.68,8.13,-2.1,-6.08,-12.69,66.18
4550.0,75.83,564.07,149.82,240.0,953.89,0,1.66,8.1,-2.12,-6.08,-12.7,67.65
4555.0,75.92,570.79,151.6,240.0,962.39,0,1.64,8.07,-2.14,-6.08,-12.7,69.14
4560.0,76.0,577.49,153.38,240.0,970.87,0,1.63,8.03,-2.16,-6.09,-12.71,70.65
4565.0,76.08,584.17,155.16,240.0,979.33,0,1.61,8.0,-2.18,-6.09,-12.71,72.16
4570.0,76.17,590.84,156.93,240.0,987.76,0,1.6,7.97,-2.2,-6.09,-12.71,73.69
4575.0,76.25,597.48,158.69,240.0,996.17,0,1.59,7.94,-2.22,-6.09,-12.72,75.23
4580.0,76.33,604.11,160.45,240.0,1004.56,0,1.57,7.91,-2.24,-6.08,-12.72,76.78
4585.0,76.42,610.71,162.21,240.0,1012.92,0,1.56,7.87,-2.25,-6.08,-12.72,78.35
4590.0,76.5,617.3,163.96,240.0,1021.25,0,1.55,7.84,-2.27,-6.08,-12.72,79.93
4595.0,76.58,623.86,165.7,240.0,1029.56,0,1.54,7.81,-2.29,-6.08,-12.72,81.51
4600.0,76.67,630.41,167.44,240.0,1037.85,0,1.53,7.78,-2.3,-6.07,-12.72,83.11
4605.0,76.75,636.94,169.17,240.0,1046.11,0,1.52,7.75,-2.32,-6.07,-12.72,84.73
4610.0,76.83,643.44,170.9,240.0,1054.34,0,1.51,7.72,-2.34,-6.06,-12.72,86.35
4615.0,76.92,649.93,172.62,240.0,1062.55,0,1.5,7.69,-2.35,-6.06,-12.72,87.98
4620.0,77.0,656.39,174.34,240.0,1070.73,0,1.49,7.65,-2.36,-6.05,-12.72,89.63
4625.0,77.08,662.83,176.05,240.0,1078.88,0,1.48,7.62,-2.38,-6.04,-12.72,91.28
4630.0,77.17,669.25,177.76,240.0,1087.01,0,1.47,7.59,-2.39,-6.03,-12.71,92.94
4635.0,77.25,675.65,179.45,240.0,1095.11,0,1.47,7.56,-2.4,-6.02,-12.71,94.62
4640.0,77.33,682.03,181.15,240.0,1103.18,0,1.46,7.53,-2.42,-6.01,-12.7,96.3
4645.0,77.42,688.39,182.84,240.0,1111.23,0,1.46,7.5,-2.43,-6.0,-12.7,98.0
4650.0,77.5,694.72,184.52,240.0,1119.24,0,1.45,7.47,-2.44,-5.99,-12.69,99.7
4655.0,77.58,701.04,186.2,240.0,1127.23,0,1.45,7.44,-2.45,-5.98,-12.68,101.41
4660.0,77.67,707.33,187.87,240.0,1135.19,0,1.45,7.41,-2.46,-5.97,-12.68,103.13
4665.0,77.75,713.59,189.53,240.0,1143.12,0,1.44,7.38,-2.47,-5.95,-12.67,104.86
4670.0,77.83,719.84,191.19,240.0,1151.03,0,1.44,7.35,-2.48,-5.94,-12.66,106.6
4675.0,77.92,726.06,192.84,240.0,1158.9,0,1.44,7.33,-2.48,-5.93,-12.65,108.34
4680.0,78.0,732.26,194.49,240.0,1166.74,0,1.44,7.3,-2.49,-5.91,-12.64,110.09
4685.0,78.08,738.43,196.13,240.0,1174.56,0,1.44,7.27,-2.5,-5.89,-12.63,111.85
4690.0,78.17,744.58,197.76,240.0,1182.34,0,1.44,7.24,-2.5,-5.88,-12.62,113.62
4695.0,78.25,750.71,199.39,240.0,1190.1,0,1.44,7.21,-2.51,-5.86,-12.61,115.4
4700.0,78.33,756.81,201.01,240.0,1197.82,0,1.44,7.18,-2.52,-5.84,-12.59,117.18
4705.0,78.42,762.89,202.62,240.0,1205.51,0,1.44,7.15,-2.52,-5.82,-12.58,118.97
4710.0,78.5,768.94,204.23,240.0,1213.17,0,1.45,7.13,-2.52,-5.8,-12.56,120.76
4715.0,78.58,774.97,205.83,240.0,1220.8,0,1.45,7.1,-2.53,-5.78,-12.55,122.56
4720.0,78.67,780.97,207.43,240.0,1228.4,0,1.46,7.07,-2.53,-5.76,-12.53,124.37
4725.0,78.75,786.95,209.02,240.0,1235.97,0,1.46,7.04,-2.53,-5.74,-12.52,126.18
4730.0,78.83,792.91,210.6,240.0,1243.5,0,1.47,7.02,-2.53,-5.71,-12.5,128.0
4735.0,78.92,798.84,212.17,240.0,1251.01,0,1.47,6.99,-2.53,-5.69,-12.48,129.83
4740.0,79.0,804.74,213.74,240.0,1258.48,0,1.48,6.96,-2.54,-5.67,-12.47,131.65
4745.0,79.08,810.61,215.3,240.0,1265.92,0,1.49,6.94,-2.53,-5.64,-12.45,133.49
4750.0,79.17,816.47,216.85,240.0,1273.32,0,1.5,6.91,-2.53,-5.61,-12.43,135.32
4755.0,79.25,822.29,218.4,240.0,1280.69,0,1.51,6.88,-2.53,-5.59,-12.41,137.17
4760.0,79.33,828.09,219.94,240.0,1288.03,0,1.52,6.86,-2.53,-5.56,-12.39,139.01
4765.0,79.42,833.86,221.47,240.0,1295.33,0,1.53,6.83,-2.53,-5.53,-12.37,140.86
4770.0,79.5,839.6,223.0,240.0,1302.61,0,1.54,6.81,-2.52,-5.5,-12.34,142.71
4775.0,79.58,845.32,224.52,240.0,1309.84,0,1.55,6.78,-2.52,-5.47,-12.32,144.57
4780.0,79.67,851.01,226.03,240.0,1317.04,0,1.56,6.76,-2.52,-5.44,-12.3,146.43
4785.0,79.75,856.68,227.53,240.0,1324.21,0,1.58,6.73,-2.51,-5.41,-12.27,148.29
4790.0,79.83,862.31,229.03,240.0,1331.34,0,1.59,6.71,-2.5,-5.38,-12.25,150.15
4795.0,79.92,867.92,230.52,240.0,1338.44,0,1.61,6.68,-2.5,-5.35,-12.22,152.02
4800.0,80.0,873.5,232.0,240.0,1345.5,0,1.62,6.66,-2.49,-5.32,-12.2,153.89
4805.0,80.08,879.05,233.48,240.0,1352.53,0,1.64,6.63,-2.48,-5.28,-12.17,155.76
4810.0,80.17,884.58,234.95,240.0,1359.52,0,1.66,6.61,-2.47,-5.25,-12.14,157.63
4815.0,80.25,890.07,236.41,240.0,1366.48,0,1.67,6.58,-2.46,-5.21,-12.11,159.5
4820.0,80.33,895.54,237.86,240.0,1373.4,0,1.69,6.56,-2.45,-5.18,-12.09,161.37
4825.0,80.42,900.98,239.3,240.0,1380.28,0,1.71,6.54,-2.44,-5.14,-12.06,163.25
4830.0,80.5,906.39,240.74,240.0,1387.13,0,1.73,6.51,-2.43,-5.1,-12.03,165.12
4835.0,80.58,911.77,242.17,240.0,1393.94,0,1.75,6.49,-2.42,-5.07,-12.0,167.0
4840.0,80.67,917.12,243.59,240.0,1400.71,0,1.77,6.47,-2.41,-5.03,-11.97,168.87
4845.0,80.75,922.44,245.0,240.0,1407.44,0,1.79,6.45,-2.4,-4.99,-11.93,170.74
4850.0,80.83,927.73,246.41,240.0,1414.14,0,1.82,6.43,-2.38,-4.95,-11.9,172.62
4855.0,80.92,933.0,247.81,240.0,1420.8,0,1.84,6.4,-2.37,-4.91,-11.87,174.49
4860.0,81.0,938.23,249.2,240.0,1427.42,0,1.86,6.38,-2.35,-4.87,-11.83,176.36
4865.0,81.08,943.43,250.58,240.0,1434.01,0,1.89,6.36,-2.34,-4.82,-11.8,178.23
4870.0,81.17,948.6,251.95,240.0,1440.55,0,1.91,6.34,-2.32,-4.78,-11.76,180.1
4875.0,81.25,953.74,253.32,240.0,1447.06,0,1.94,6.32,-2.3,-4.74,-11.73,181.97
4880.0,81.33,958.86,254.67,240.0,1453.53,0,1.97,6.3,-2.29,-4.69,-11.69,183.83
4885.0,81.42,963.94,256.02,240.0,1459.96,0,1.99,6.28,-2.27,-4.65,-11.66,185.69
4890.0,81.5,968.98,257.36,240.0,1466.35,0,2.02,6.26,-2.25,-4.6,-11.62,187.55
4895.0,81.58,974.0,258.7,240.0,1472.7,0,2.05,6.24,-2.23,-4.56,-11.58,189.41
4900.0,81.67,978.99,260.02,240.0,1479.01,0,2.08,6.22,-2.21,-4.51,-11.54,191.26
4905.0,81.75,983.94,261.34,240.0,1485.28,0,2.11,6.2,-2.19,-4.46,-11.5,193.11
4910.0,81.83,988.87,262.65,240.0,1491.51,0,2.14,6.18,-2.16,-4.41,-11.46,194.96
4915.0,81.92,993.76,263.94,240.0,1497.71,0,2.17,6.16,-2.14,-4.37,-11.42,196.8
4920.0,82.0,998.62,265.24,240.0,1503.86,0,2.21,6.14,-2.12,-4.32,-11.38,198.64
4925.0,82.08,1003.45,266.52,240.0,1509.97,0,2.24,6.12,-2.1,-4.27,-11.34,200.48
4930.0,82.17,1008.24,267.79,240.0,1516.04,0,2.27,6.1,-2.07,-4.22,-11.3,202.31
4935.0,82.25,1013.01,269.06,240.0,1522.07,0,2.31,6.09,-2.05,-4.16,-11.25,204.14
4940.0,82.33,1017.74,270.31,240.0,1528.05,0,2.34,6.07,-2.02,-4.11,-11.21,205.96
4945.0,82.42,1022.44,271.56,240.0,1534.0,0,2.38,6.05,-1.99,-4.06,-11.17,207.77
4950.0,82.5,1027.1,272.8,240.0,1539.9,0,2.41,6.03,-1.97,-4.01,-11.12,209.58
4955.0,82.58,1031.74,274.03,240.0,1545.77,0,2.45,6.02,-1.94,-3.95,-11.08,211.39
4960.0,82.67,1036.34,275.25,240.0,1551.59,0,2.49,6.0,-1.91,-3.9,-11.03,213.19
4965.0,82.75,1040.9,276.47,240.0,1557.37,0,2.53,5.99,-1.88,-3.84,-10.98,214.98
