Time_s,Time_Min,Solar_Flux_W_m2,Albedo_Flux_W_m2,Earth_IR_Flux_W_m2,Total_Flux_W_m2,Is_Eclipse,T_CPU_C,T_Battery_C,T_Payload_C,T_Structure_C,T_Radiator_C,T_Panels_C
8530.0,142.17,0.0,0.0,240.0,240.0,1,37.17,45.25,35.11,27.96,18.21,29.6
8535.0,142.25,0.0,0.0,240.0,240.0,1,37.07,45.16,35.0,27.86,18.13,29.5
8540.0,142.33,0.0,0.0,240.0,240.0,1,36.98,45.07,34.9,27.77,18.04,29.4
8545.0,142.42,0.0,0.0,240.0,240.0,1,36.88,44.98,34.8,27.68,17.96,29.3
8550.0,142.5,0.0,0.0,240.0,240.0,1,36.78,44.89,34.69,27.58,17.88,29.2
8555.0,142.58,0.0,0.0,240.0,240.0,1,36.68,44.81,34.59,27.49,17.79,29.1
8560.0,142.67,0.0,0.0,240.0,240.0,1,36.58,44.72,34.49,27.39,17.71,29.0
8565.0,142.75,0.0,0.0,240.0,240.0,1,36.49,44.63,34.38,27.3,17.63,28.9
8570.0,142.83,0.0,0.0,240.0,240.0,1,36.39,44.54,34.28,27.21,17.55,28.8
8575.0,142.92,0.0,0.0,240.0,240.0,1,36.29,44.45,34.18,27.11,17.46,28.71
8580.0,143.0,0.0,0.0,240.0,240.0,1,36.2,44.36,34.08,27.02,17.38,28.61
8585.0,143.08,0.0,0.0,240.0,240.0,1,36.1,44.28,33.98,26.93,17.3,28.51
8590.0,143.17,0.0,0.0,240.0,240.0,1,36.0,44.19,33.88,26.84,17.22,28.41
8595.0,143.25,0.0,0.0,240.0,240.0,1,35.91,44.1,33.78,26.74,17.13,28.32
8600.0,143.33,0.0,0.0,240.0,240.0,1,35.81,44.01,33.67,26.65,17.05,28.22
8605.0,143.42,0.0,0.0,240.0,240.0,1,35.72,43.92,33.57,26.56,16.97,28.12
8610.0,143.5,0.0,0.0,240.0,240.0,1,35.62,43.83,33.47,26.47,16.89,28.03
8615.0,143.58,0.0,0.0,240.0,240.0,1,35.52,43.75,33.37,26.38,16.81,27.93
8620.0,143.67,0.0,0.0,240.0,240.0,1,35.43,43.66,33.27,26.29,16.73,27.83
8625.0,143.75,0.0,0.0,240.0,240.0,1,35.33,43.57,33.17,26.2,16.64,27.74
8630.0,143.83,0.0,0.0,240.0,240.0,1,35.24,43.48,33.08,26.1,16.56,27.64
8635.0,143.92,0.0,0.0,240.0,240.0,1,35.15,43.39,32.98,26.01,16.48,27.55
8640.0,144.0,0.0,0.0,240.0,240.0,1,35.05,43.3,32.88,25.92,16.4,27.45
8645.0,144.08,0.0,0.0,240.0,240.0,1,34.96,43.22,32.78,25.83,16.32,27.36
8650.0,144.17,0.0,0.0,240.0,240.0,1,34.86,43.13,32.68,25.74,16.24,27.26
8655.0,144.25,0.0,0.0,240.0,240.0,1,34.77,43.04,32.58,25.65,16.16,27.17
8660.0,144.33,0.0,0.0,240.0,240.0,1,34.68,42.95,32.48,25.56,16.08,27.08
8665.0,144.42,0.0,0.0,240.0,240.0,1,34.58,42.86,32.39,25.47,16.0,26.98
8670.0,144.5,0.0,0.0,240.0,240.0,1,34.49,42.78,32.29,25.38,15.92,26.89
8675.0,144.58,0.0,0.0,240.0,240.0,1,34.4,42.69,32.19,25.3,15.84,26.8
8680.0,144.67,0.0,0.0,240.0,240.0,1,34.3,42.6,32.09,25.21,15.77,26.7
8685.0,144.75,0.0,0.0,240.0,240.0,1,34.21,42.51,32.0,25.12,15.69,26.61
8690.0,144.83,0.0,0.0,240.0,240.0,1,34.12,42.42,31.9,25.03,15.61,26.52
8695.0,144.92,0.0,0.0,240.0,240.0,1,34.03,42.33,31.8,24.94,15.53,26.43
8700.0,145.0,0.0,0.0,240.0,240.0,1,33.94,42.25,31.71,24.85,15.45,26.33
8705.0,145.08,0.0,0.0,240.0,240.0,1,33.84,42.16,31.61,24.76,15.37,26.24
8710.0,145.17,0.0,0.0,240.0,240.0,1,33.75,42.07,31.52,24.68,15.29,26.15
8715.0,145.25,0.0,0.0,240.0,240.0,1,33.66,41.98,31.42,24.59,15.22,26.06
8720.0,145.33,0.0,0.0,240.0,240.0,1,33.57,41.89,31.32,24.5,15.14,25.97
8725.0,145.42,0.0,0.0,240.0,240.0,1,33.48,41.81,31.23,24.41,15.06,25.88
8730.0,145.5,0.0,0.0,240.0,240.0,1,33.39,41.72,31.13,24.33,14.98,25.79
8735.0,145.58,0.0,0.0,240.0,240.0,1,33.3,41.63,31.04,24.24,14.9,25.7
8740.0,145.67,0.0,0.0,240.0,240.0,1,33.21,41.54,30.94,24.15,14.83,25.61
8745.0,145.75,0.0,0.0,240.0,240.0,1,33.12,41.45,30.85,24.07,14.75,25.52
8750.0,145.83,0.0,0.0,240.0,240.0,1,33.03,41.36,30.76,23.98,14.67,25.43
8755.0,145.92,0.0,0.0,240.0,240.0,1,32.94,41.28,30.66,23.89,14.6,25.34
8760.0,146.0,0.0,0.0,240.0,240.0,1,32.85,41.19,30.57,23.81,14.52,25.25
8765.0,146.08,0.0,0.0,240.0,240.0,1,32.76,41.1,30.47,23.72,14.44,25.16
8770.0,146.17,0.0,0.0,240.0,240.0,1,32.67,41.01,30.38,23.64,14.37,25.07
8775.0,146.25,0.0,0.0,240.0,240.0,1,32.58,40.93,30.29,23.55,14.29,24.98
8780.0,146.33,0.0,0.0,240.0,240.0,1,32.49,40.84,30.19,23.47,14.21,24.89
8785.0,146.42,0.0,0.0,240.0,240.0,1,32.4,40.75,30.1,23.38,14.14,24.81
8790.0,146.5,0.0,0.0,240.0,240.0,1,32.32,40.66,30.01,23.3,14.06,24.72
8795.0,146.58,0.0,0.0,240.0,240.0,1,32.23,40.57,29.92,23.21,13.99,24.63
8800.0,146.67,0.0,0.0,240.0,240.0,1,32.14,40.49,29.82,23.13,13.91,24.54
8805.0,146.75,0.0,0.0,240.0,240.0,1,32.05,40.4,29.73,23.04,13.84,24.46
8810.0,146.83,0.0,0.0,240.0,240.0,1,31.96,40.31,29.64,22.96,13.76,24.37
8815.0,146.92,0.0,0.0,240.0,240.0,1,31.88,40.22,29.55,22.87,13.69,24.28
8820.0,147.0,0.0,0.0,240.0,240.0,1,31.79,40.14,29.46,22.79,13.61,24.2
8825.0,147.08,0.0,0.0,240.0,240.0,1,31.7,40.05,29.37,22.7,13.54,24.11
8830.0,147.17,0.0,0.0,240.0,240.0,1,31.61,39.96,29.28,22.62,13.46,24.02
8835.0,147.25,0.0,0.0,240.0,240.0,1,31.53,39.87,29.18,22.54,13.39,23.94
8840.0,147.33,0.0,0.0,240.0,240.0,1,31.44,39.78,29.09,22.45,13.31,23.85
8845.0,147.42,0.0,0.0,240.0,240.0,1,31.35,39.7,29.0,22.37,13.24,23.77
8850.0,147.5,0.0,0.0,240.0,240.0,1,31.27,39.61,28.91,22.29,13.16,23.68
8855.0,147.58,0.0,0.0,240.0,240.0,1,31.18,39.52,28.82,22.21,13.09,23.6
8860.0,147.67,0.0,0.0,240.0,240.0,1,31.1,39.43,28.73,22.12,13.02,23.51
8865.0,147.75,0.0,0.0,240.0,240.0,1,31.01,39.35,28.64,22.04,12.94,23.43
8870.0,147.83,0.0,0.0,240.0,240.0,1,30.92,39.26,28.55,21.96,12.87,23.34
8875.0,147.92,0.0,0.0,240.0,240.0,1,30.84,39.17,28.47,21.88,12.8,23.26
8880.0,148.0,0.0,0.0,240.0,240.0,1,30.75,39.09,28.38,21.79,12.72,23.17
8885.0,148.08,0.0,0.0,240.0,240.0,1,30.67,39.0,28.29,21.71,12.65,23.09
8890.0,148.17,0.0,0.0,240.0,240.0,1,30.58,38.91,28.2,21.63,12.58,23.0
8895.0,148.25,0.0,0.0,240.0,240.0,1,30.5,38.82,28.11,21.55,12.5,22.92
8900.0,148.33,0.0,0.0,240.0,240.0,1,30.42,38.74,28.02,21.47,12.43,22.84
8905.0,148.42,0.0,0.0,240.0,240.0,1,30.33,38.65,27.93,21.39,12.36,22.75
8910.0,148.5,0.0,0.0,240.0,240.0,1,30.25,38.56,27.85,21.3,12.29,22.67
8915.0,148.58,0.0,0.0,240.0,240.0,1,30.16,38.48,27.76,21.22,12.21,22.59
8920.0,148.67,0.0,0.0,240.0,240.0,1,30.08,38.39,27.67,21.14,12.14,22.51
8925.0,148.75,0.0,0.0,240.0,240.0,1,30.0,38.3,27.58,21.06,12.07,22.42
8930.0,148.83,0.0,0.0,240.0,240.0,1,29.91,38.22,27.49,20.98,12.0,22.34
8935.0,148.92,0.0,0.0,240.0,240.0,1,29.83,38.13,27.41,20.9,11.93,22.26
8940.0,149.0,0.0,0.0,240.0,240.0,1,29.74,38.04,27.32,20.82,11.85,22.18
8945.0,149.08,0.0,0.0,240.0,240.0,1,29.66,37.95,27.23,20.74,11.78,22.1
8950.0,149.17,0.0,0.0,240.0,240.0,1,29.58,37.87,27.15,20.66,11.71,22.01
8955.0,149.25,0.0,0.0,240.0,240.0,1,29.5,37.78,27.06,20.58,11.64,21.93
8960.0,149.33,0.0,0.0,240.0,240.0,1,29.41,37.7,26.97,20.5,11.57,21.85
8965.0,149.42,0.0,0.0,240.0,240.0,1,29.33,37.61,26.89,20.42,11.5,21.77
8970.0,149.5,0.0,0.0,240.0,240.0,1,29.25,37.52,26.8,20.34,11.43,21.69
8975.0,149.58,0.0,0.0,240.0,240.0,1,29.17,37.44,26.72,20.26,11.36,21.61
8980.0,149.67,0.0,0.0,240.0,240.0,1,29.09,37.35,26.63,20.19,11.29,21.53
8985.0,149.75,0.0,0.0,240.0,240.0,1,29.0,37.26,26.55,20.11,11.22,21.45
8990.0,149.83,0.0,0.0,240.0,240.0,1,28.92,37.18,26.46,20.03,11.14,21.37
8995.0,149.92,0.0,0.0,240.0,240.0,1,28.84,37.09,26.38,19.95,11.07,21.29
9000.0,150.0,0.0,0.0,240.0,240.0,1,28.76,37.0,26.29,19.87,11.0,21.21
9005.0,150.08,0.0,0.0,240.0,240.0,1,28.68,36.92,26.21,19.79,10.93,21.13
9010.0,150.17,0.0,0.0,240.0,240.0,1,28.6,36.83,26.12,19.72,10.87,21.05
9015.0,150.25,0.0,0.0,240.0,240.0,1,28.52,36.75,26.04,19.64,10.8,20.97
9020.0,150.33,0.0,0.0,240.0,240.0,1,28.44,36.66,25.95,19.56,10.73,20.89
9025.0,150.42,0.0,0.0,240.0,240.0,1,28.36,36.57,25.87,19.48,10.66,20.81
9030.0,150.5,0.0,0.0,240.0,240.0,1,28.28,36.49,25.79,19.4,10.59,20.73
9035.0,150.58,0.0,0.0,240.0,240.0,1,28.2,36.4,25.7,19.33,10.52,20.65
9040.0,150.67,0.0,0.0,240.0,240.0,1,28.12,36.32,25.62,19.25,10.45,20.58
9045.0,150.75,0.0,0.0,240.0,240.0,1,28.04,36.23,25.54,19.17,10.38,20.5
9050.0,150.83,0.0,0.0,240.0,240.0,1,27.96,36.15,25.45,19.1,10.31,20.42
9055.0,150.92,0.0,0.0,240.0,240.0,1,27.88,36.06,25.37,19.02,10.24,20.34
9060.0,151.0,0.0,0.0,240.0,240.0,1,27.8,35.97,25.29,18.94,10.17,20.26
9065.0,151.08,0.0,0.0,240.0,240.0,1,27.72,35.89,25.2,18.87,10.11,20.19
9070.0,151.17,0.0,0.0,240.0,240.0,1,27.64,35.8,25.12,18.79,10.04,20.11
9075.0,151.25,0.0,0.0,240.0,240.0,1,27.56,35.72,25.04,18.71,9.97,20.03
9080.0,151.33,0.0,0.0,240.0,240.0,1,27.48,35.63,24.96,18.64,9.9,19.95
9085.0,151.42,0.0,0.0,240.0,240.0,1,27.4,35.55,24.87,18.56,9.83,19.88
9090.0,151.5,0.0,0.0,240.0,240.0,1,27.32,35.46,24.79,18.49,9.77,19.8
9095.0,151.58,0.0,0.0,240.0,240.0,1,27.25,35.38,24.71,18.41,9.7,19.72
9100.0,151.67,0.0,0.0,240.0,240.0,1,27.17,35.29,24.63,18.34,9.63,19.65
9105.0,151.75,0.0,0.0,240.0,240.0,1,27.09,35.21,24.55,18.26,9.56,19.57
9110.0,151.83,0.0,0.0,240.0,240.0,1,27.01,35.12,24.47,18.18,9.5,19.49
9115.0,151.92,0.0,0.0,240.0,240.0,1,26.93,35.04,24.39,18.11,9.43,19.42
9120.0,152.0,0.0,0.0,240.0,240.0,1,26.86,34.95,24.3,18.03,9.36,19.34
9125.0,152.08,0.0,0.0,240.0,240.0,1,26.78,34.87,24.22,17.96,9.29,19.27
9130.0,152.17,0.0,0.0,240.0,240.0,1,26.7,34.78,24.14,17.89,9.23,19.19
9135.0,152.25,0.0,0.0,240.0,240.0,1,26.62,34.7,24.06,17.81,9.16,19.12
9140.0,152.33,0.0,0.0,240.0,240.0,1,26.55,34.61,23.98,17.74,9.09,19.04
9145.0,152.42,0.0,0.0,240.0,240.0,1,26.47,34.53,23.9,17.66,9.03,18.97
9150.0,152.5,0.0,0.0,240.0,240.0,1,26.39,34.44,23.82,17.59,8.96,18.89
9155.0,152.58,0.0,0.0,240.0,240.0,1,26.32,34.36,23.74,17.51,8.89,18.82
9160.0,152.67,0.0,0.0,240.0,240.0,1,26.24,34.28,23.66,17.44,8.83,18.74
9165.0,152.75,0.0,0.0,240.0,240.0,1,26.16,34.19,23.58,17.37,8.76,18.67
9170.0,152.83,0.0,0.0,240.0,240.0,1,26.09,34.11,23.5,17.29,8.7,18.59
9175.0,152.92,0.0,0.0,240.0,240.0,1,26.01,34.02,23.43,17.22,8.63,18.52
9180.0,153.0,0.0,0.0,240.0,240.0,1,25.94,33.94,23.35,17.15,8.56,18.44
9185.0,153.08,0.0,0.0,240.0,240.0,1,25.86,33.86,23.27,17.07,8.5,18.37
9190.0,153.17,0.0,0.0,240.0,240.0,1,25.78,33.77,23.19,17.0,8.43,18.3
9195.0,153.25,0.0,0.0,240.0,240.0,1,25.71,33.69,23.11,16.93,8.37,18.22
9200.0,153.33,0.0,0.0,240.0,240.0,1,25.63,33.6,23.03,16.85,8.3,18.15
9205.0,153.42,0.0,0.0,240.0,240.0,1,25.56,33.52,22.95,16.78,8.24,18.08
9210.0,153.5,0.0,0.0,240.0,240.0,1,25.48,33.44,22.88,16.71,8.17,18.0
9215.0,153.58,0.0,0.0,240.0,240.0,1,25.41,33.35,22.8,16.64,8.11,17.93
9220.0,153.67,0.0,0.0,240.0,240.0,1,25.33,33.27,22.72,16.56,8.04,17.86
9225.0,153.75,0.0,0.0,240.0,240.0,1,25.26,33.19,22.64,16.49,7.98,17.78
9230.0,153.83,0.0,0.0,240.0,240.0,1,25.18,33.1,22.56,16.42,7.91,17.71
9235.0,153.92,0.0,0.0,240.0,240.0,1,25.11,33.02,22.49,16.35,7.85,17.64
9240.0,154.0,0.0,0.0,240.0,240.0,1,25.04,32.94,22.41,16.28,7.79,17.57
9245.0,154.08,0.0,0.0,240.0,240.0,1,24.96,32.85,22.33,16.21,7.72,17.5
9250.0,154.17,0.0,0.0,240.0,240.0,1,24.89,32.77,22.26,16.13,7.66,17.42
9255.0,154.25,0.0,0.0,240.0,240.0,1,24.81,32.69,22.18,16.06,7.59,17.35
9260.0,154.33,0.0,0.0,240.0,240.0,1,24.74,32.6,22.1,15.99,7.53,17.28
9265.0,154.42,0.0,0.0,240.0,240.0,1,24.67,32.52,22.03,15.92,7.46,17.21
9270.0,154.5,0.0,0.0,240.0,240.0,1,24.59,32.44,21.95,15.85,7.4,17.14
9275.0,154.58,0.0,0.0,240.0,240.0,1,24.52,32.35,21.87,15.78,7.34,17.07
9280.0,154.67,0.0,0.0,240.0,240.0,1,24.45,32.27,21.8,15.71,7.27,16.99
9285.0,154.75,0.0,0.0,240.0,240.0,1,24.37,32.19,21.72,15.64,7.21,16.92
9290.0,154.83,0.0,0.0,240.0,240.0,1,24.3,32.11,21.64,15.57,7.15,16.85
9295.0,154.92,0.0,0.0,240.0,240.0,1,24.23,32.02,21.57,15.5,7.08,16.78
9300.0,155.0,0.0,0.0,240.0,240.0,1,24.16,31.94,21.49,15.43,7.02,16.71
9305.0,155.08,0.0,0.0,240.0,240.0,1,24.08,31.86,21.42,15.36,6.96,16.64
9310.0,155.17,0.0,0.0,240.0,240.0,1,24.01,31.78,21.34,15.29,6.9,16.57
9315.0,155.25,0.0,0.0,240.0,240.0,1,23.94,31.69,21.27,15.22,6.83,16.5
9320.0,155.33,0.0,0.0,240.0,240.0,1,23.87,31.61,21.19,15.15,6.77,16.43
9325.0,155.42,0.0,0.0,240.0,240.0,1,23.79,31.53,21.12,15.08,6.71,16.36
9330.0,155.5,0.0,0.0,240.0,240.0,1,23.72,31.45,21.04,15.01,6.65,16.29
9335.0,155.58,0.0,0.0,240.0,240.0,1,23.65,31.37,20.97,14.94,6.58,16.22
9340.0,155.67,0.0,0.0,240.0,240.0,1,23.58,31.28,20.89,14.87,6.52,16.15
9345.0,155.75,0.0,0.0,240.0,240.0,1,23.51,31.2,20.82,14.8,6.46,16.08
9350.0,155.83,0.0,0.0,240.0,240.0,1,23.44,31.12,20.75,14.73,6.4,16.01
9355.0,155.92,0.0,0.0,240.0,240.0,1,23.37,31.04,20.67,14.66,6.33,15.94
9360.0,156.0,0.0,0.0,240.0,240.0,1,23.29,30.96,20.6,14.59,6.27,15.87
9365.0,156.08,0.0,0.0,240.0,240.0,1,23.22,30.88,20.52,14.52,6.21,15.8
9370.0,156.17,0.0,0.0,240.0,240.0,1,23.15,30.79,20.45,14.45,6.15,15.74
9375.0,156.25,0.0,0.0,240.0,240.0,1,23.08,30.71,20.38,14.39,6.09,15.67
9380.0,156.33,0.0,0.0,240.0,240.0,1,23.01,30.63,20.3,14.32,6.03,15.6
9385.0,156.42,0.0,0.0,240.0,240.0,1,22.94,30.55,20.23,14.25,5.96,15.53
9390.0,156.5,0.0,0.0,240.0,240.0,1,22.87,30.47,20.16,14.18,5.9,15.46
9395.0,156.58,0.0,0.0,240.0,240.0,1,22.8,30.39,20.08,14.11,5.84,15.39
9400.0,156.67,0.0,0.0,240.0,240.0,0,22.73,30.31,20.01,14.05,5.78,15.33
9405.0,156.75,0.0,0.0,240.0,240.0,0,22.66,30.23,19.94,13.98,5.72,15.26
9410.0,156.83,0.0,0.0,240.0,240.0,0,22.59,30.15,19.87,13.91,5.66,15.19
9415.0,156.92,0.0,0.0,240.0,240.0,0,22.52,30.07,19.79,13.84,5.6,15.12
9420.0,157.0,0.0,0.0,240.0,240.0,0,22.45,29.98,19.72,13.78,5.54,15.06
9425.0,157.08,0.0,0.0,240.0,240.0,0,22.38,29.9,19.65,13.71,5.48,14.99
9430.0,157.17,0.0,0.0,240.0,240.0,0,22.31,29.82,19.58,13.64,5.42,14.92
9435.0,157.25,0.0,0.0,240.0,240.0,0,22.24,29.74,19.5,13.57,5.36,14.85
9440.0,157.33,0.0,0.0,240.0,240.0,0,22.17,29.66,19.43,13.51,5.3,14.79
9445.0,157.42,0.0,0.0,240.0,240.0,0,22.1,29.58,19.36,13.44,5.24,14.72
9450.0,157.5,0.0,0.0,240.0,240.0,0,22.03,29.5,19.29,13.37,5.18,14.65
9455.0,157.58,0.0,0.0,240.0,240.0,0,21.97,29.42,19.22,13.31,5.12,14.59
9460.0,157.67,0.0,0.0,240.0,240.0,0,21.9,29.34,19.15,13.24,5.06,14.52
9465.0,157.75,0.0,0.0,240.0,240.0,0,21.83,29.26,19.08,13.17,5.0,14.45
9470.0,157.83,0.0,0.0,240.0,240.0,0,21.76,29.18,19.0,13.11,4.94,14.39
9475.0,157.92,0.0,0.0,240.0,240.0,0,21.69,29.1,18.93,13.04,4.88,14.32
9480.0,158.0,0.0,0.0,240.0,240.0,0,21.62,29.02,18.86,12.97,4.82,14.25
9485.0,158.08,0.0,0.0,240.0,240.0,0,21.56,28.94,18.79,12.91,4.76,14.19
9490.0,158.17,0.0,0.0,240.0,240.0,0,21.49,28.86,18.72,12.84,4.7,14.12
9495.0,158.25,0.0,0.0,240.0,240.0,0,21.42,28.78,18.65,12.78,4.64,14.06
9500.0,158.33,0.0,0.0,240.0,240.0,0,21.35,28.7,18.58,12.71,4.58,13.99
9505.0,158.42,0.0,0.0,240.0,240.0,0,21.28,28.63,18.51,12.65,4.52,13.93
9510.0,158.5,0.0,0.0,240.0,240.0,0,21.22,28.55,18.44,12.58,4.46,13.86
9515.0,158.58,0.0,0.0,240.0,240.0,0,21.15,28.47,18.37,12.52,4.41,13.8
9520.0,158.67,0.0,0.0,240.0,240.0,0,21.08,28.39,18.3,12.45,4.35,13.73
9525.0,158.75,0.0,0.0,240.0,240.0,0,21.02,28.31,18.23,12.39,4.29,13.67
9530.0,158.83,0.0,0.0,240.0,240.0,0,20.95,28.23,18.16,12.32,4.23,13.6
9535.0,158.92,0.0,0.0,240.0,240.0,0,20.88,28.15,18.09,12.26,4.17,13.54
9540.0,159.0,0.0,0.0,240.0,240.0,0,20.81,28.07,18.02,12.19,4.11,13.47
9545.0,159.08,0.0,0.0,240.0,240.0,0,20.75,27.99,17.95,12.13,4.05,13.41
9550.0,159.17,0.0,0.0,240.0,240.0,0,20.68,27.91,17.88,12.06,4.0,13.34
9555.0,159.25,0.0,0.0,240.0,240.0,0,20.61,27.84,17.82,12.0,3.94,13.28
9560.0,159.33,0.0,0.0,240.0,240.0,0,20.55,27.76,17.75,11.93,3.88,13.21
9565.0,159.42,0.0,0.0,240.0,240.0,0,20.48,27.68,17.68,11.87,3.82,13.15
9570.0,159.5,0.0,0.0,240.0,240.0,0,20.42,27.6,17.61,11.8,3.76,13.08
9575.0,159.58,0.0,0.0,240.0,240.0,0,20.35,27.52,17.54,11.74,3.71,13.02
9580.0,159.67,0.0,0.0,240.0,240.0,0,20.28,27.44,17.47,11.68,3.65,12.96
9585.0,159.75,0.0,0.0,240.0,240.0,0,20.22,27.37,17.4,11.61,3.59,12.89
9590.0,159.83,0.0,0.0,240.0,240.0,0,20.15,27.29,17.34,11.55,3.53,12.83
9595.0,159.92,0.0,0.0,240.0,240.0,0,20.09,27.21,17.27,11.48,3.48,12.77
9600.0,160.0,0.0,0.0,240.0,240.0,0,20.02,27.13,17.2,11.42,3.42,12.7
9605.0,160.08,0.0,0.0,240.0,240.0,0,19.96,27.06,17.13,11.36,3.36,12.64
9610.0,160.17,0.0,0.0,240.0,240.0,0,19.89,26.98,17.06,11.29,3.31,12.58
9615.0,160.25,0.0,0.0,240.0,240.0,0,19.83,26.9,17.0,11.23,3.25,12.51
9620.0,160.33,0.0,0.0,240.0,240.0,0,19.76,26.82,16.93,11.17,3.19,12.45
9625.0,160.42,0.0,0.0,240.0,240.0,0,19.7,26.75,16.86,11.11,3.13,12.39
9630.0,160.5,0.0,0.0,240.0,240.0,0,19.63,26.67,16.8,11.04,3.08,12.33
9635.0,160.58,0.0,0.0,240.0,240.0,0,19.57,26.59,16.73,10.98,3.02,12.26
9640.0,160.67,0.0,0.0,240.0,240.0,0,19.5,26.51,16.66,10.92,2.96,12.2
9645.0,160.75,0.0,0.0,240.0,240.0,0,19.44,26.44,16.59,10.85,2.91,12.14
9650.0,160.83,0.0,0.0,240.0,240.0,0,19.37,26.36,16.53,10.79,2.85,12.08
9655.0,160.92,0.0,0.0,240.0,240.0,0,19.31,26.28,16.46,10.73,2.8,12.01
9660.0,161.0,0.0,0.0,240.0,240.0,0,19.24,26.21,16.39,10.67,2.74,11.95
9665.0,161.08,0.0,0.0,240.0,240.0,0,19.18,26.13,16.33,10.6,2.68,11.89
9670.0,161.17,0.0,0.0,240.0,240.0,0,19.11,26.05,16.26,10.54,2.63,11.83
9675.0,161.25,0.0,0.0,240.0,240.0,0,19.05,25.98,16.2,10.48,2.57,11.77
9680.0,161.33,0.0,0.0,240.0,240.0,0,18.99,25.9,16.13,10.42,2.52,11.7
9685.0,161.42,0.0,0.0,240.0,240.0,0,18.92,25.82,16.06,10.36,2.46,11.64
9690.0,161.5,0.0,0.0,240.0,240.0,0,18.86,25.75,16.0,10.29,2.4,11.58
9695.0,161.58,0.0,0.0,240.0,240.0,0,18.8,25.67,15.93,10.23,2.35,11.52
9700.0,161.67,0.0,0.0,240.0,240.0,0,18.73,25.59,15.87,10.17,2.29,11.46
9705.0,161.75,2.23,0.59,240.0,242.82,0,18.67,25.52,15.8,10.11,2.24,11.4
9710.0,161.83,9.68,2.57,240.0,252.25,0,18.61,25.44,15.73,10.05,2.18,11.37
9715.0,161.92,17.13,4.55,240.0,261.68,0,18.54,25.37,15.67,9.99,2.13,11.35
9720.0,162.0,24.58,6.53,240.0,271.1,0,18.48,25.29,15.6,9.93,2.07,11.36
9725.0,162.08,32.02,8.51,240.0,280.53,0,18.42,25.21,15.54,9.87,2.02,11.39
9730.0,162.17,39.47,10.48,240.0,289.95,0,18.35,25.14,15.47,9.81,1.96,11.44
9735.0,162.25,46.91,12.46,240.0,299.37,0,18.29,25.06,15.41,9.75,1.91,11.52
9740.0,162.33,54.35,14.44,240.0,308.79,0,18.23,24.99,15.34,9.69,1.85,11.62
9745.0,162.42,61.8,16.41,240.0,318.21,0,18.17,24.91,15.28,9.63,1.8,11.75
9750.0,162.5,69.24,18.39,240.0,327.62,0,18.11,24.84,15.22,9.57,1.75,11.9
9755.0,162.58,76.67,20.36,240.0,337.04,0,18.04,24.76,15.15,9.52,1.69,12.06
9760.0,162.67,84.11,22.34,240.0,346.45,0,17.98,24.69,15.09,9.46,1.64,12.25
9765.0,162.75,91.54,24.31,240.0,355.85,0,17.92,24.61,15.02,9.41,1.59,12.47
9770.0,162.83,98.97,26.29,240.0,365.25,0,17.86,24.54,14.96,9.35,1.53,12.7
9775.0,162.92,106.39,28.26,240.0,374.65,0,17.8,24.46,14.9,9.3,1.48,12.95
9780.0,163.0,113.81,30.23,240.0,384.04,0,17.74,24.39,14.83,9.25,1.43,13.23
9785.0,163.08,121.23,32.2,240.0,393.43,0,17.68,24.31,14.77,9.2,1.38,13.52
9790.0,163.17,128.65,34.17,240.0,402.82,0,17.62,24.24,14.71,9.15,1.33,13.83
9795.0,163.25,136.06,36.14,240.0,412.2,0,17.56,24.16,14.65,9.1,1.29,14.17
9800.0,163.33,143.46,38.1,240.0,421.57,0,17.51,24.09,14.59,9.06,1.24,14.52
9805.0,163.42,150.87,40.07,240.0,430.94,0,17.45,24.02,14.52,9.01,1.19,14.89
9810.0,163.5,158.26,42.03,240.0,440.3,0,17.39,23.94,14.46,8.97,1.15,15.28
9815.0,163.58,165.65,44.0,240.0,449.65,0,17.34,23.87,14.4,8.92,1.1,15.69
9820.0,163.67,173.04,45.96,240.0,459.0,0,17.28,23.79,14.34,8.88,1.06,16.12
9825.0,163.75,180.42,47.92,240.0,468.34,0,17.23,23.72,14.28,8.84,1.01,16.56
9830.0,163.83,187.8,49.88,240.0,477.68,0,17.17,23.65,14.23,8.8,0.97,17.02
9835.0,163.92,195.17,51.84,240.0,487.0,0,17.12,23.58,14.17,8.77,0.93,17.5
9840.0,164.0,202.53,53.79,240.0,496.32,0,17.07,23.5,14.11,8.73,0.89,18.0
9845.0,164.08,209.88,55.75,240.0,505.63,0,17.02,23.43,14.05,8.7,0.85,18.51
9850.0,164.17,217.23,57.7,240.0,514.93,0,16.97,23.36,14.0,8.67,0.82,19.04
9855.0,164.25,224.58,59.65,240.0,524.22,0,16.92,23.29,13.94,8.64,0.78,19.58
9860.0,164.33,231.91,61.6,240.0,533.51,0,16.87,23.21,13.88,8.61,0.74,20.14
9865.0,164.42,239.24,63.54,240.0,542.78,0,16.82,23.14,13.83,8.58,0.71,20.72
9870.0,164.5,246.56,65.49,240.0,552.05,0,16.77,23.07,13.78,8.56,0.68,21.31
9875.0,164.58,253.87,67.43,240.0,561.3,0,16.73,23.0,13.72,8.53,0.65,21.92
9880.0,164.67,261.18,69.37,240.0,570.54,0,16.68,22.93,13.67,8.51,0.62,22.54
9885.0,164.75,268.47,71.31,240.0,579.78,0,16.64,22.86,13.62,8.49,0.59,23.18
