time_seconds,cycle,phase,pressure_torr,shroud_temp,node_id,measured_temp
1800.0,2,HOT_RAMP,1.000000e-06,-177.50,5,-177.776
1800.0,2,HOT_RAMP,1.000000e-06,-177.50,6,-171.318
1805.0,2,HOT_RAMP,1.000000e-06,-175.00,1,-166.608
1805.0,2,HOT_RAMP,1.000000e-06,-175.00,2,-175.208
1805.0,2,HOT_RAMP,1.000000e-06,-175.00,3,-178.462
1805.0,2,HOT_RAMP,1.000000e-06,-175.00,4,-176.860
1805.0,2,HOT_RAMP,1.000000e-06,-175.00,5,-177.710
1805.0,2,HOT_RAMP,1.000000e-06,-175.00,6,-171.359
1810.0,2,HOT_RAMP,1.000000e-06,-172.50,1,-166.422
1810.0,2,HOT_RAMP,1.000000e-06,-172.50,2,-175.089
1810.0,2,HOT_RAMP,1.000000e-06,-172.50,3,-178.332
1810.0,2,HOT_RAMP,1.000000e-06,-172.50,4,-175.926
1810.0,2,HOT_RAMP,1.000000e-06,-172.50,5,-177.599
1810.0,2,HOT_RAMP,1.000000e-06,-172.50,6,-171.388
1815.0,2,HOT_RAMP,1.000000e-06,-170.00,1,-166.172
1815.0,2,HOT_RAMP,1.000000e-06,-170.00,2,-174.968
1815.0,2,HOT_RAMP,1.000000e-06,-170.00,3,-178.080
1815.0,2,HOT_RAMP,1.000000e-06,-170.00,4,-174.996
1815.0,2,HOT_RAMP,1.000000e-06,-170.00,5,-177.374
1815.0,2,HOT_RAMP,1.000000e-06,-170.00,6,-171.394
1820.0,2,HOT_RAMP,1.000000e-06,-167.50,1,-165.871
1820.0,2,HOT_RAMP,1.000000e-06,-167.50,2,-174.832
1820.0,2,HOT_RAMP,1.000000e-06,-167.50,3,-177.664
1820.0,2,HOT_RAMP,1.000000e-06,-167.50,4,-173.851
1820.0,2,HOT_RAMP,1.000000e-06,-167.50,5,-177.086
1820.0,2,HOT_RAMP,1.000000e-06,-167.50,6,-171.370
1825.0,2,HOT_RAMP,1.000000e-06,-165.00,1,-165.585
1825.0,2,HOT_RAMP,1.000000e-06,-165.00,2,-174.608
1825.0,2,HOT_RAMP,1.000000e-06,-165.00,3,-177.188
1825.0,2,HOT_RAMP,1.000000e-06,-165.00,4,-172.611
1825.0,2,HOT_RAMP,1.000000e-06,-165.00,5,-176.734
1825.0,2,HOT_RAMP,1.000000e-06,-165.00,6,-171.219
1830.0,2,HOT_RAMP,1.000000e-06,-162.50,1,-165.353
1830.0,2,HOT_RAMP,1.000000e-06,-162.50,2,-174.319
1830.0,2,HOT_RAMP,1.000000e-06,-162.50,3,-176.638
1830.0,2,HOT_RAMP,1.000000e-06,-162.50,4,-171.285
1830.0,2,HOT_RAMP,1.000000e-06,-162.50,5,-176.341
1830.0,2,HOT_RAMP,1.000000e-06,-162.50,6,-170.936
1835.0,2,HOT_RAMP,1.000000e-06,-160.00,1,-165.002
1835.0,2,HOT_RAMP,1.000000e-06,-160.00,2,-173.942
1835.0,2,HOT_RAMP,1.000000e-06,-160.00,3,-175.957
1835.0,2,HOT_RAMP,1.000000e-06,-160.00,4,-169.887
1835.0,2,HOT_RAMP,1.000000e-06,-160.00,5,-175.808
1835.0,2,HOT_RAMP,1.000000e-06,-160.00,6,-170.680
1840.0,2,HOT_RAMP,1.000000e-06,-157.50,1,-164.587
1840.0,2,HOT_RAMP,1.000000e-06,-157.50,2,-173.495
1840.0,2,HOT_RAMP,1.000000e-06,-157.50,3,-175.194
1840.0,2,HOT_RAMP,1.000000e-06,-157.50,4,-168.345
1840.0,2,HOT_RAMP,1.000000e-06,-157.50,5,-175.076
1840.0,2,HOT_RAMP,1.000000e-06,-157.50,6,-170.349
1845.0,2,HOT_RAMP,1.000000e-06,-155.00,1,-164.149
1845.0,2,HOT_RAMP,1.000000e-06,-155.00,2,-172.961
1845.0,2,HOT_RAMP,1.000000e-06,-155.00,3,-174.313
1845.0,2,HOT_RAMP,1.000000e-06,-155.00,4,-166.637
1845.0,2,HOT_RAMP,1.000000e-06,-155.00,5,-174.380
1845.0,2,HOT_RAMP,1.000000e-06,-155.00,6,-169.979
1850.0,2,HOT_RAMP,1.000000e-06,-152.50,1,-163.647
1850.0,2,HOT_RAMP,1.000000e-06,-152.50,2,-172.307
1850.0,2,HOT_RAMP,1.000000e-06,-152.50,3,-173.372
1850.0,2,HOT_RAMP,1.000000e-06,-152.50,4,-164.945
1850.0,2,HOT_RAMP,1.000000e-06,-152.50,5,-173.468
1850.0,2,HOT_RAMP,1.000000e-06,-152.50,6,-169.504
1855.0,2,HOT_RAMP,1.000000e-06,-150.00,1,-163.108
1855.0,2,HOT_RAMP,1.000000e-06,-150.00,2,-171.643
1855.0,2,HOT_RAMP,1.000000e-06,-150.00,3,-172.182
1855.0,2,HOT_RAMP,1.000000e-06,-150.00,4,-162.850
1855.0,2,HOT_RAMP,1.000000e-06,-150.00,5,-172.505
1855.0,2,HOT_RAMP,1.000000e-06,-150.00,6,-169.055
1860.0,2,HOT_RAMP,1.000000e-06,-147.50,1,-162.408
1860.0,2,HOT_RAMP,1.000000e-06,-147.50,2,-170.938
1860.0,2,HOT_RAMP,1.000000e-06,-147.50,3,-170.981
1860.0,2,HOT_RAMP,1.000000e-06,-147.50,4,-160.818
1860.0,2,HOT_RAMP,1.000000e-06,-147.50,5,-171.466
1860.0,2,HOT_RAMP,1.000000e-06,-147.50,6,-168.385
1865.0,2,HOT_RAMP,1.000000e-06,-145.00,1,-161.725
1865.0,2,HOT_RAMP,1.000000e-06,-145.00,2,-170.052
1865.0,2,HOT_RAMP,1.000000e-06,-145.00,3,-169.612
1865.0,2,HOT_RAMP,1.000000e-06,-145.00,4,-158.515
1865.0,2,HOT_RAMP,1.000000e-06,-145.00,5,-170.273
1865.0,2,HOT_RAMP,1.000000e-06,-145.00,6,-167.730
1870.0,2,HOT_RAMP,1.000000e-06,-142.50,1,-160.954
1870.0,2,HOT_RAMP,1.000000e-06,-142.50,2,-169.145
1870.0,2,HOT_RAMP,1.000000e-06,-142.50,3,-168.125
1870.0,2,HOT_RAMP,1.000000e-06,-142.50,4,-156.175
1870.0,2,HOT_RAMP,1.000000e-06,-142.50,5,-168.996
1870.0,2,HOT_RAMP,1.000000e-06,-142.50,6,-167.040
1875.0,2,HOT_RAMP,1.000000e-06,-140.00,1,-160.187
1875.0,2,HOT_RAMP,1.000000e-06,-140.00,2,-168.098
1875.0,2,HOT_RAMP,1.000000e-06,-140.00,3,-166.443
1875.0,2,HOT_RAMP,1.000000e-06,-140.00,4,-153.752
1875.0,2,HOT_RAMP,1.000000e-06,-140.00,5,-167.552
1875.0,2,HOT_RAMP,1.000000e-06,-140.00,6,-166.249
1880.0,2,HOT_RAMP,1.000000e-06,-137.50,1,-159.239
1880.0,2,HOT_RAMP,1.000000e-06,-137.50,2,-166.923
1880.0,2,HOT_RAMP,1.000000e-06,-137.50,3,-164.648
1880.0,2,HOT_RAMP,1.000000e-06,-137.50,4,-151.128
1880.0,2,HOT_RAMP,1.000000e-06,-137.50,5,-166.055
1880.0,2,HOT_RAMP,1.000000e-06,-137.50,6,-165.322
1885.0,2,HOT_RAMP,1.000000e-06,-135.00,1,-158.335
1885.0,2,HOT_RAMP,1.000000e-06,-135.00,2,-165.620
1885.0,2,HOT_RAMP,1.000000e-06,-135.00,3,-162.770
1885.0,2,HOT_RAMP,1.000000e-06,-135.00,4,-148.394
1885.0,2,HOT_RAMP,1.000000e-06,-135.00,5,-164.345
1885.0,2,HOT_RAMP,1.000000e-06,-135.00,6,-164.426
1890.0,2,HOT_RAMP,1.000000e-06,-132.50,1,-157.259
1890.0,2,HOT_RAMP,1.000000e-06,-132.50,2,-164.206
1890.0,2,HOT_RAMP,1.000000e-06,-132.50,3,-160.602
1890.0,2,HOT_RAMP,1.000000e-06,-132.50,4,-145.757
1890.0,2,HOT_RAMP,1.000000e-06,-132.50,5,-162.688
1890.0,2,HOT_RAMP,1.000000e-06,-132.50,6,-163.440
1895.0,2,HOT_RAMP,1.000000e-06,-130.00,1,-156.166
1895.0,2,HOT_RAMP,1.000000e-06,-130.00,2,-162.742
1895.0,2,HOT_RAMP,1.000000e-06,-130.00,3,-158.446
1895.0,2,HOT_RAMP,1.000000e-06,-130.00,4,-142.986
1895.0,2,HOT_RAMP,1.000000e-06,-130.00,5,-160.778
1895.0,2,HOT_RAMP,1.000000e-06,-130.00,6,-162.203
1900.0,2,HOT_RAMP,1.000000e-06,-127.50,1,-155.020
1900.0,2,HOT_RAMP,1.000000e-06,-127.50,2,-161.181
1900.0,2,HOT_RAMP,1.000000e-06,-127.50,3,-156.147
1900.0,2,HOT_RAMP,1.000000e-06,-127.50,4,-140.024
1900.0,2,HOT_RAMP,1.000000e-06,-127.50,5,-158.719
1900.0,2,HOT_RAMP,1.000000e-06,-127.50,6,-160.872
1905.0,2,HOT_RAMP,1.000000e-06,-125.00,1,-153.841
1905.0,2,HOT_RAMP,1.000000e-06,-125.00,2,-159.467
1905.0,2,HOT_RAMP,1.000000e-06,-125.00,3,-153.600
1905.0,2,HOT_RAMP,1.000000e-06,-125.00,4,-136.981
1905.0,2,HOT_RAMP,1.000000e-06,-125.00,5,-156.571
1905.0,2,HOT_RAMP,1.000000e-06,-125.00,6,-159.506
1910.0,2,HOT_RAMP,1.000000e-06,-122.50,1,-152.465
1910.0,2,HOT_RAMP,1.000000e-06,-122.50,2,-157.525
1910.0,2,HOT_RAMP,1.000000e-06,-122.50,3,-150.986
1910.0,2,HOT_RAMP,1.000000e-06,-122.50,4,-133.881
1910.0,2,HOT_RAMP,1.000000e-06,-122.50,5,-154.278
1910.0,2,HOT_RAMP,1.000000e-06,-122.50,6,-158.034
1915.0,2,HOT_RAMP,1.000000e-06,-120.00,1,-151.037
1915.0,2,HOT_RAMP,1.000000e-06,-120.00,2,-155.641
1915.0,2,HOT_RAMP,1.000000e-06,-120.00,3,-148.162
1915.0,2,HOT_RAMP,1.000000e-06,-120.00,4,-130.724
1915.0,2,HOT_RAMP,1.000000e-06,-120.00,5,-151.850
1915.0,2,HOT_RAMP,1.000000e-06,-120.00,6,-156.459
1920.0,2,HOT_RAMP,1.000000e-06,-117.50,1,-149.515
1920.0,2,HOT_RAMP,1.000000e-06,-117.50,2,-153.502
1920.0,2,HOT_RAMP,1.000000e-06,-117.50,3,-145.125
1920.0,2,HOT_RAMP,1.000000e-06,-117.50,4,-127.522
1920.0,2,HOT_RAMP,1.000000e-06,-117.50,5,-149.252
1920.0,2,HOT_RAMP,1.000000e-06,-117.50,6,-154.737
1925.0,2,HOT_RAMP,1.000000e-06,-115.00,1,-147.924
1925.0,2,HOT_RAMP,1.000000e-06,-115.00,2,-151.328
1925.0,2,HOT_RAMP,1.000000e-06,-115.00,3,-142.072
1925.0,2,HOT_RAMP,1.000000e-06,-115.00,4,-124.293
1925.0,2,HOT_RAMP,1.000000e-06,-115.00,5,-146.451
1925.0,2,HOT_RAMP,1.000000e-06,-115.00,6,-152.875
1930.0,2,HOT_RAMP,1.000000e-06,-112.50,1,-146.206
1930.0,2,HOT_RAMP,1.000000e-06,-112.50,2,-148.973
1930.0,2,HOT_RAMP,1.000000e-06,-112.50,3,-138.954
1930.0,2,HOT_RAMP,1.000000e-06,-112.50,4,-121.210
1930.0,2,HOT_RAMP,1.000000e-06,-112.50,5,-143.570
1930.0,2,HOT_RAMP,1.000000e-06,-112.50,6,-150.890
1935.0,2,HOT_RAMP,1.000000e-06,-110.00,1,-144.363
1935.0,2,HOT_RAMP,1.000000e-06,-110.00,2,-146.492
1935.0,2,HOT_RAMP,1.000000e-06,-110.00,3,-135.646
1935.0,2,HOT_RAMP,1.000000e-06,-110.00,4,-118.079
1935.0,2,HOT_RAMP,1.000000e-06,-110.00,5,-140.509
1935.0,2,HOT_RAMP,1.000000e-06,-110.00,6,-148.785
1940.0,2,HOT_RAMP,1.000000e-06,-107.50,1,-142.427
1940.0,2,HOT_RAMP,1.000000e-06,-107.50,2,-143.797
1940.0,2,HOT_RAMP,1.000000e-06,-107.50,3,-132.206
1940.0,2,HOT_RAMP,1.000000e-06,-107.50,4,-114.930
1940.0,2,HOT_RAMP,1.000000e-06,-107.50,5,-137.317
1940.0,2,HOT_RAMP,1.000000e-06,-107.50,6,-146.586
1945.0,2,HOT_RAMP,1.000000e-06,-105.00,1,-140.457
1945.0,2,HOT_RAMP,1.000000e-06,-105.00,2,-140.981
1945.0,2,HOT_RAMP,1.000000e-06,-105.00,3,-128.745
1945.0,2,HOT_RAMP,1.000000e-06,-105.00,4,-111.852
1945.0,2,HOT_RAMP,1.000000e-06,-105.00,5,-134.065
1945.0,2,HOT_RAMP,1.000000e-06,-105.00,6,-144.186
1950.0,2,HOT_RAMP,1.000000e-06,-102.50,1,-138.361
1950.0,2,HOT_RAMP,1.000000e-06,-102.50,2,-138.122
1950.0,2,HOT_RAMP,1.000000e-06,-102.50,3,-125.205
1950.0,2,HOT_RAMP,1.000000e-06,-102.50,4,-108.730
1950.0,2,HOT_RAMP,1.000000e-06,-102.50,5,-130.767
1950.0,2,HOT_RAMP,1.000000e-06,-102.50,6,-141.672
1955.0,2,HOT_RAMP,1.000000e-06,-100.00,1,-136.117
1955.0,2,HOT_RAMP,1.000000e-06,-100.00,2,-135.127
1955.0,2,HOT_RAMP,1.000000e-06,-100.00,3,-121.649
1955.0,2,HOT_RAMP,1.000000e-06,-100.00,4,-105.631
1955.0,2,HOT_RAMP,1.000000e-06,-100.00,5,-127.225
1955.0,2,HOT_RAMP,1.000000e-06,-100.00,6,-139.105
1960.0,2,HOT_RAMP,1.000000e-06,-97.50,1,-133.762
1960.0,2,HOT_RAMP,1.000000e-06,-97.50,2,-131.982
1960.0,2,HOT_RAMP,1.000000e-06,-97.50,3,-118.018
1960.0,2,HOT_RAMP,1.000000e-06,-97.50,4,-102.695
1960.0,2,HOT_RAMP,1.000000e-06,-97.50,5,-123.805
1960.0,2,HOT_RAMP,1.000000e-06,-97.50,6,-136.435
1965.0,2,HOT_RAMP,1.000000e-06,-95.00,1,-131.280
1965.0,2,HOT_RAMP,1.000000e-06,-95.00,2,-128.899
1965.0,2,HOT_RAMP,1.000000e-06,-95.00,3,-114.392
1965.0,2,HOT_RAMP,1.000000e-06,-95.00,4,-99.692
1965.0,2,HOT_RAMP,1.000000e-06,-95.00,5,-120.225
1965.0,2,HOT_RAMP,1.000000e-06,-95.00,6,-133.583
1970.0,2,HOT_RAMP,1.000000e-06,-92.50,1,-128.672
1970.0,2,HOT_RAMP,1.000000e-06,-92.50,2,-125.486
1970.0,2,HOT_RAMP,1.000000e-06,-92.50,3,-110.785
1970.0,2,HOT_RAMP,1.000000e-06,-92.50,4,-96.816
1970.0,2,HOT_RAMP,1.000000e-06,-92.50,5,-116.601
1970.0,2,HOT_RAMP,1.000000e-06,-92.50,6,-130.556
1975.0,2,HOT_RAMP,1.000000e-06,-90.00,1,-125.988
1975.0,2,HOT_RAMP,1.000000e-06,-90.00,2,-122.097
1975.0,2,HOT_RAMP,1.000000e-06,-90.00,3,-107.031
1975.0,2,HOT_RAMP,1.000000e-06,-90.00,4,-93.899
1975.0,2,HOT_RAMP,1.000000e-06,-90.00,5,-112.901
1975.0,2,HOT_RAMP,1.000000e-06,-90.00,6,-127.490
1980.0,2,HOT_RAMP,1.000000e-06,-87.50,1,-123.106
1980.0,2,HOT_RAMP,1.000000e-06,-87.50,2,-118.411
1980.0,2,HOT_RAMP,1.000000e-06,-87.50,3,-103.335
1980.0,2,HOT_RAMP,1.000000e-06,-87.50,4,-91.008
1980.0,2,HOT_RAMP,1.000000e-06,-87.50,5,-109.141
1980.0,2,HOT_RAMP,1.000000e-06,-87.50,6,-124.316
1985.0,2,HOT_RAMP,1.000000e-06,-85.00,1,-120.194
1985.0,2,HOT_RAMP,1.000000e-06,-85.00,2,-114.800
1985.0,2,HOT_RAMP,1.000000e-06,-85.00,3,-99.647
1985.0,2,HOT_RAMP,1.000000e-06,-85.00,4,-88.140
1985.0,2,HOT_RAMP,1.000000e-06,-85.00,5,-105.442
1985.0,2,HOT_RAMP,1.000000e-06,-85.00,6,-121.087
1990.0,2,HOT_RAMP,1.000000e-06,-82.50,1,-117.183
1990.0,2,HOT_RAMP,1.000000e-06,-82.50,2,-111.009
1990.0,2,HOT_RAMP,1.000000e-06,-82.50,3,-96.142
1990.0,2,HOT_RAMP,1.000000e-06,-82.50,4,-85.320
1990.0,2,HOT_RAMP,1.000000e-06,-82.50,5,-101.766
1990.0,2,HOT_RAMP,1.000000e-06,-82.50,6,-117.764
1995.0,2,HOT_RAMP,1.000000e-06,-80.00,1,-114.056
1995.0,2,HOT_RAMP,1.000000e-06,-80.00,2,-107.389
1995.0,2,HOT_RAMP,1.000000e-06,-80.00,3,-92.599
1995.0,2,HOT_RAMP,1.000000e-06,-80.00,4,-82.603
1995.0,2,HOT_RAMP,1.000000e-06,-80.00,5,-98.006
1995.0,2,HOT_RAMP,1.000000e-06,-80.00,6,-114.280
2000.0,2,HOT_RAMP,1.000000e-06,-77.50,1,-110.869
2000.0,2,HOT_RAMP,1.000000e-06,-77.50,2,-103.592
2000.0,2,HOT_RAMP,1.000000e-06,-77.50,3,-89.186
2000.0,2,HOT_RAMP,1.000000e-06,-77.50,4,-79.823
2000.0,2,HOT_RAMP,1.000000e-06,-77.50,5,-94.218
2000.0,2,HOT_RAMP,1.000000e-06,-77.50,6,-110.778
2005.0,2,HOT_RAMP,1.000000e-06,-75.00,1,-107.710
2005.0,2,HOT_RAMP,1.000000e-06,-75.00,2,-99.825
2005.0,2,HOT_RAMP,1.000000e-06,-75.00,3,-85.915
2005.0,2,HOT_RAMP,1.000000e-06,-75.00,4,-77.044
2005.0,2,HOT_RAMP,1.000000e-06,-75.00,5,-90.522
2005.0,2,HOT_RAMP,1.000000e-06,-75.00,6,-107.192
2010.0,2,HOT_RAMP,1.000000e-06,-72.50,1,-104.333
2010.0,2,HOT_RAMP,1.000000e-06,-72.50,2,-96.023
2010.0,2,HOT_RAMP,1.000000e-06,-72.50,3,-82.640
2010.0,2,HOT_RAMP,1.000000e-06,-72.50,4,-74.439
2010.0,2,HOT_RAMP,1.000000e-06,-72.50,5,-86.928
2010.0,2,HOT_RAMP,1.000000e-06,-72.50,6,-103.521
2015.0,2,HOT_RAMP,1.000000e-06,-70.00,1,-100.847
2015.0,2,HOT_RAMP,1.000000e-06,-70.00,2,-92.265
2015.0,2,HOT_RAMP,1.000000e-06,-70.00,3,-79.325
2015.0,2,HOT_RAMP,1.000000e-06,-70.00,4,-71.737
2015.0,2,HOT_RAMP,1.000000e-06,-70.00,5,-83.392
2015.0,2,HOT_RAMP,1.000000e-06,-70.00,6,-99.860
2020.0,2,HOT_RAMP,1.000000e-06,-67.50,1,-97.412
2020.0,2,HOT_RAMP,1.000000e-06,-67.50,2,-88.307
2020.0,2,HOT_RAMP,1.000000e-06,-67.50,3,-76.132
2020.0,2,HOT_RAMP,1.000000e-06,-67.50,4,-69.059
2020.0,2,HOT_RAMP,1.000000e-06,-67.50,5,-79.921
2020.0,2,HOT_RAMP,1.000000e-06,-67.50,6,-96.056
2025.0,2,HOT_RAMP,1.000000e-06,-65.00,1,-93.899
2025.0,2,HOT_RAMP,1.000000e-06,-65.00,2,-84.570
2025.0,2,HOT_RAMP,1.000000e-06,-65.00,3,-73.022
2025.0,2,HOT_RAMP,1.000000e-06,-65.00,4,-66.357
2025.0,2,HOT_RAMP,1.000000e-06,-65.00,5,-76.497
2025.0,2,HOT_RAMP,1.000000e-06,-65.00,6,-92.188
2030.0,2,HOT_RAMP,1.000000e-06,-62.50,1,-90.279
2030.0,2,HOT_RAMP,1.000000e-06,-62.50,2,-80.727
2030.0,2,HOT_RAMP,1.000000e-06,-62.50,3,-69.911
2030.0,2,HOT_RAMP,1.000000e-06,-62.50,4,-63.706
2030.0,2,HOT_RAMP,1.000000e-06,-62.50,5,-73.145
2030.0,2,HOT_RAMP,1.000000e-06,-62.50,6,-88.367
2035.0,2,HOT_RAMP,1.000000e-06,-60.00,1,-86.734
2035.0,2,HOT_RAMP,1.000000e-06,-60.00,2,-77.016
2035.0,2,HOT_RAMP,1.000000e-06,-60.00,3,-66.968
2035.0,2,HOT_RAMP,1.000000e-06,-60.00,4,-61.015
2035.0,2,HOT_RAMP,1.000000e-06,-60.00,5,-69.858
2035.0,2,HOT_RAMP,1.000000e-06,-60.00,6,-84.470
2040.0,2,HOT_RAMP,1.000000e-06,-57.50,1,-83.126
2040.0,2,HOT_RAMP,1.000000e-06,-57.50,2,-73.417
2040.0,2,HOT_RAMP,1.000000e-06,-57.50,3,-63.937
2040.0,2,HOT_RAMP,1.000000e-06,-57.50,4,-58.447
2040.0,2,HOT_RAMP,1.000000e-06,-57.50,5,-66.667
2040.0,2,HOT_RAMP,1.000000e-06,-57.50,6,-80.670
2045.0,2,HOT_RAMP,1.000000e-06,-55.00,1,-79.496
2045.0,2,HOT_RAMP,1.000000e-06,-55.00,2,-69.868
2045.0,2,HOT_RAMP,1.000000e-06,-55.00,3,-61.006
2045.0,2,HOT_RAMP,1.000000e-06,-55.00,4,-55.867
2045.0,2,HOT_RAMP,1.000000e-06,-55.00,5,-63.525
2045.0,2,HOT_RAMP,1.000000e-06,-55.00,6,-76.927
2050.0,2,HOT_RAMP,1.000000e-06,-52.50,1,-75.862
2050.0,2,HOT_RAMP,1.000000e-06,-52.50,2,-66.274
2050.0,2,HOT_RAMP,1.000000e-06,-52.50,3,-58.044
2050.0,2,HOT_RAMP,1.000000e-06,-52.50,4,-53.164
2050.0,2,HOT_RAMP,1.000000e-06,-52.50,5,-60.390
2050.0,2,HOT_RAMP,1.000000e-06,-52.50,6,-73.206
2055.0,2,HOT_RAMP,1.000000e-06,-50.00,1,-72.203
2055.0,2,HOT_RAMP,1.000000e-06,-50.00,2,-62.844
2055.0,2,HOT_RAMP,1.000000e-06,-50.00,3,-55.091
2055.0,2,HOT_RAMP,1.000000e-06,-50.00,4,-50.583
2055.0,2,HOT_RAMP,1.000000e-06,-50.00,5,-57.287
2055.0,2,HOT_RAMP,1.000000e-06,-50.00,6,-69.464
2060.0,2,HOT_RAMP,1.000000e-06,-47.50,1,-68.509
2060.0,2,HOT_RAMP,1.000000e-06,-47.50,2,-59.474
2060.0,2,HOT_RAMP,1.000000e-06,-47.50,3,-52.229
2060.0,2,HOT_RAMP,1.000000e-06,-47.50,4,-47.912
2060.0,2,HOT_RAMP,1.000000e-06,-47.50,5,-54.199
2060.0,2,HOT_RAMP,1.000000e-06,-47.50,6,-65.718
2065.0,2,HOT_RAMP,1.000000e-06,-45.00,1,-64.819
2065.0,2,HOT_RAMP,1.000000e-06,-45.00,2,-56.146
2065.0,2,HOT_RAMP,1.000000e-06,-45.00,3,-49.490
2065.0,2,HOT_RAMP,1.000000e-06,-45.00,4,-45.340
2065.0,2,HOT_RAMP,1.000000e-06,-45.00,5,-51.327
2065.0,2,HOT_RAMP,1.000000e-06,-45.00,6,-62.122
2070.0,2,HOT_RAMP,1.000000e-06,-42.50,1,-61.255
2070.0,2,HOT_RAMP,1.000000e-06,-42.50,2,-52.868
2070.0,2,HOT_RAMP,1.000000e-06,-42.50,3,-46.690
2070.0,2,HOT_RAMP,1.000000e-06,-42.50,4,-42.722
2070.0,2,HOT_RAMP,1.000000e-06,-42.50,5,-48.440
2070.0,2,HOT_RAMP,1.000000e-06,-42.50,6,-58.490
2075.0,2,HOT_RAMP,1.000000e-06,-40.00,1,-57.650
2075.0,2,HOT_RAMP,1.000000e-06,-40.00,2,-49.620
2075.0,2,HOT_RAMP,1.000000e-06,-40.00,3,-43.941
2075.0,2,HOT_RAMP,1.000000e-06,-40.00,4,-40.138
2075.0,2,HOT_RAMP,1.000000e-06,-40.00,5,-45.594
2075.0,2,HOT_RAMP,1.000000e-06,-40.00,6,-54.991
2080.0,2,HOT_RAMP,1.000000e-06,-37.50,1,-54.159
2080.0,2,HOT_RAMP,1.000000e-06,-37.50,2,-46.593
2080.0,2,HOT_RAMP,1.000000e-06,-37.50,3,-41.106
2080.0,2,HOT_RAMP,1.000000e-06,-37.50,4,-37.543
2080.0,2,HOT_RAMP,1.000000e-06,-37.50,5,-42.759
2080.0,2,HOT_RAMP,1.000000e-06,-37.50,6,-51.508
2085.0,2,HOT_RAMP,1.000000e-06,-35.00,1,-50.717
2085.0,2,HOT_RAMP,1.000000e-06,-35.00,2,-43.466
2085.0,2,HOT_RAMP,1.000000e-06,-35.00,3,-38.390
2085.0,2,HOT_RAMP,1.000000e-06,-35.00,4,-34.975
2085.0,2,HOT_RAMP,1.000000e-06,-35.00,5,-39.804
2085.0,2,HOT_RAMP,1.000000e-06,-35.00,6,-48.175
2090.0,2,HOT_RAMP,1.000000e-06,-32.50,1,-47.290
2090.0,2,HOT_RAMP,1.000000e-06,-32.50,2,-40.463
2090.0,2,HOT_RAMP,1.000000e-06,-32.50,3,-35.775
2090.0,2,HOT_RAMP,1.000000e-06,-32.50,4,-32.465
2090.0,2,HOT_RAMP,1.000000e-06,-32.50,5,-37.059
2090.0,2,HOT_RAMP,1.000000e-06,-32.50,6,-44.779
2095.0,2,HOT_RAMP,1.000000e-06,-30.00,1,-43.883
2095.0,2,HOT_RAMP,1.000000e-06,-30.00,2,-37.556
2095.0,2,HOT_RAMP,1.000000e-06,-30.00,3,-33.129
2095.0,2,HOT_RAMP,1.000000e-06,-30.00,4,-29.782
2095.0,2,HOT_RAMP,1.000000e-06,-30.00,5,-34.361
2095.0,2,HOT_RAMP,1.000000e-06,-30.00,6,-41.494
2100.0,2,HOT_DWELL,1.000000e-06,-27.50,1,-40.725
2100.0,2,HOT_DWELL,1.000000e-06,-27.50,2,-34.626
2100.0,2,HOT_DWELL,1.000000e-06,-27.50,3,-30.417
2100.0,2,HOT_DWELL,1.000000e-06,-27.50,4,-27.598
2100.0,2,HOT_DWELL,1.000000e-06,-27.50,5,-31.604
2100.0,2,HOT_DWELL,1.000000e-06,-27.50,6,-38.246
2105.0,2,HOT_DWELL,1.000000e-06,-25.00,1,-37.535
2105.0,2,HOT_DWELL,1.000000e-06,-25.00,2,-31.780
2105.0,2,HOT_DWELL,1.000000e-06,-25.00,3,-27.671
2105.0,2,HOT_DWELL,1.000000e-06,-25.00,4,-25.052
2105.0,2,HOT_DWELL,1.000000e-06,-25.00,5,-28.850
2105.0,2,HOT_DWELL,1.000000e-06,-25.00,6,-35.056
2110.0,2,HOT_DWELL,1.000000e-06,-22.50,1,-34.337
2110.0,2,HOT_DWELL,1.000000e-06,-22.50,2,-28.936
2110.0,2,HOT_DWELL,1.000000e-06,-22.50,3,-25.028
2110.0,2,HOT_DWELL,1.000000e-06,-22.50,4,-22.597
2110.0,2,HOT_DWELL,1.000000e-06,-22.50,5,-26.121
2110.0,2,HOT_DWELL,1.000000e-06,-22.50,6,-31.890
2115.0,2,HOT_DWELL,1.000000e-06,-20.00,1,-31.243
2115.0,2,HOT_DWELL,1.000000e-06,-20.00,2,-26.044
2115.0,2,HOT_DWELL,1.000000e-06,-20.00,3,-22.246
2115.0,2,HOT_DWELL,1.000000e-06,-20.00,4,-19.880
2115.0,2,HOT_DWELL,1.000000e-06,-20.00,5,-23.443
2115.0,2,HOT_DWELL,1.000000e-06,-20.00,6,-28.859
2120.0,2,HOT_DWELL,1.000000e-06,-17.50,1,-28.104
2120.0,2,HOT_DWELL,1.000000e-06,-17.50,2,-23.123
2120.0,2,HOT_DWELL,1.000000e-06,-17.50,3,-19.630
2120.0,2,HOT_DWELL,1.000000e-06,-17.50,4,-17.400
2120.0,2,HOT_DWELL,1.000000e-06,-17.50,5,-20.753
2120.0,2,HOT_DWELL,1.000000e-06,-17.50,6,-25.875
2125.0,2,HOT_DWELL,1.000000e-06,-15.00,1,-25.012
