Trial_ID,CPU_Power_W,Radiator_Area_m2,Emissivity,Conductance_Mult,Beta_Angle_deg,Altitude_km,Failure_Mode,T_max_CPU,T_max_Battery,T_max_Payload,Overheated,Time_to_Critical_s
142,27.376182765157346,0.15265939348293753,0.9328064370273651,0.9822345964840161,74.37707312655101,399.84520475265674,Partial MLI Loss,30.564730328929006,20.071013857700766,21.09940603716743,0,-1.0
143,18.539523941754634,0.13599758370121653,0.8455375265359102,0.9890597349208388,53.60442699754938,426.9137718390841,None,42.57321840791792,28.211676896061572,35.84240775478417,0,-1.0
144,17.81782224698604,0.17390093257849684,0.8905755309878642,1.1379245505163116,75.86239251897547,360.5836231295758,None,24.286244366395216,19.69115926038895,19.85182823493178,0,-1.0
145,6.659912630953976,0.1195362619043245,0.7546849524364894,0.9278203320358459,86.1310740478842,508.3838234040426,None,21.91667197368446,19.915309347154274,20.65545436856387,0,-1.0
146,32.43039502909536,0.13882156305456822,0.8643209378152744,1.1405958817042754,-88.0793771388907,412.1339359817732,None,31.1761151388603,19.55431400817776,21.132515518127946,0,-1.0
147,27.620556045298766,0.1575442375012904,0.9097265074730896,1.0212727360355331,22.09342974794596,426.0388136213663,None,59.96676680481926,36.867539642154476,48.80872828909518,0,-1.0
148,7.316543806249521,0.1813104805846868,0.8402075493885208,0.9840860483947729,-15.688908403396837,542.7036304160803,Heater Stuck ON,43.3670308698184,37.47428922624571,41.169709026131514,0,-1.0
149,17.539090890647515,0.14868499477854025,0.8330191016267083,1.2841410481174858,64.77380826032191,431.80529579036346,None,32.509422481622494,23.356895087491182,26.94857964952895,0,-1.0
150,45.87196486849942,0.13889600946613603,0.8436277671237593,0.8998169286322096,-44.673353638356296,410.54897300328554,None,74.01312507485984,39.04414268863761,50.763879151703236,0,-1.0
151,15.780285080013758,0.1876231413888118,0.8467013609318715,0.9652495828973129,86.5853080407137,392.26443728342645,None,24.182906972667727,19.046783361890796,19.793907840845858,0,-1.0
152,11.52026924410504,0.12103972199167512,0.8783078410056433,0.884048703048007,20.46743451787451,543.714600545489,Sensor Noise 10x,48.21319962609698,29.83666747482031,48.63850897620174,0,-1.0
153,27.025374212490334,0.10602388086759836,0.8651096225396542,1.099929621225759,52.83673240118958,382.4265644975067,None,53.173386352562886,34.13341724970821,44.46610503425044,0,-1.0
