Timestamp_s,Day,T_CPU_C,T_Battery_C,T_Payload_C,Power_CPU_W,Power_Payload_W,In_Pass,Throttled,Safe_Mode
21600.0,0.25,-29.070529931906037,-25.439777804996936,-32.37561073191253,5.0,0.0,1,0,1
22200.0,0.2569444444444444,2.972283406079441,-17.18230080011827,-4.70651386659938,5.0,0.0,0,0,1
22800.0,0.2638888888888889,22.163534758930894,-1.1046487970703538,17.340550499852156,5.0,0.0,1,0,1
23400.0,0.2708333333333333,15.898895116380743,7.527847362779596,14.85387116530211,5.0,0.0,0,0,1
24000.0,0.2777777777777778,3.279109109836213,6.35733186132876,2.730630194144453,5.0,0.0,0,0,1
24600.0,0.2847222222222222,-7.0933712040488786,0.6334310421001987,-7.981713003106279,5.0,0.0,0,0,1
25200.0,0.2916666666666667,-15.50995594872353,-6.5064934729782635,-16.689888264953083,5.0,0.0,0,0,1
25800.0,0.2986111111111111,-22.592665932822882,-13.714543324687156,-23.974305492054697,5.0,0.0,1,0,1
26400.0,0.3055555555555556,-28.725945855223358,-20.48533628627729,-30.252827799267777,5.0,0.0,0,0,1
27000.0,0.3125,-29.433488245522796,-25.874998661216495,-32.74525692039086,5.0,0.0,0,0,1
27600.0,0.3194444444444444,2.665501547128258,-17.56529129061272,-5.0235095455111605,5.0,0.0,0,0,1
28200.0,0.3263888888888889,21.922084948230122,-1.429434838734494,17.088771811543438,5.0,0.0,1,0,1
28800.0,0.3333333333333333,15.704818140962061,7.259950077953363,14.652874046430327,5.0,0.0,0,0,1
29400.0,0.3402777777777778,3.1151388690914246,6.136119965516798,2.5621968110456237,5.0,0.0,0,0,1
30000.0,0.3472222222222222,-7.235360160834375,0.44805893330789104,-8.127026288624393,5.0,0.0,0,0,1
30600.0,0.3541666666666667,-15.634485556364496,-6.664395440310329,-16.817088113674345,5.0,0.0,0,0,1
31200.0,0.3611111111111111,-22.70285262964964,-13.851007842043714,-24.086702736423717,5.0,0.0,1,0,1
31800.0,0.3680555555555556,-28.82414817568818,-20.60470528858795,-30.352888102888187,5.0,0.0,0,0,1
32400.0,0.375,-29.52150739363185,-25.980484235403964,-32.83489400820727,5.0,0.0,0,0,1
33000.0,0.3819444444444444,2.591082975594702,-17.65814803374522,-5.100401765075162,5.0,0.0,0,0,1
33600.0,0.3888888888888889,21.863498769728324,-1.5082033099853902,17.02768200059478,5.0,0.0,1,0,1
34200.0,0.3958333333333333,15.657717823408177,7.194961719356229,14.60409565981638,5.0,0.0,0,0,1
34800.0,0.4027777777777778,3.0753396610690515,6.082445263876139,2.521315141208845,5.0,0.0,0,0,1
35400.0,0.4097222222222222,-7.269827930107567,0.4030723186614864,-8.162300429173001,5.0,0.0,0,0,1
36000.0,0.4166666666666667,-15.664718024974832,-6.702721216846726,-16.847968380950135,5.0,0.0,0,0,1
36600.0,0.4236111111111111,-22.729605297370625,-13.884134457132859,-24.11399175026537,5.0,0.0,1,0,1
37200.0,0.4305555555555556,-28.847992886493415,-20.633685019897825,-30.37718367022285,5.0,0.0,0,0,1
37800.0,0.4375,-29.542880916213505,-26.00609571103044,-32.856660182293666,5.0,0.0,0,0,1
38400.0,0.4444444444444444,2.5730107307863364,-17.680695066948516,-5.119074489454761,5.0,0.0,0,0,1
39000.0,0.4513888888888889,21.849270429242665,-1.5273308797061986,17.012845776906374,5.0,0.0,1,0,1
39600.0,0.4583333333333333,15.646278437701312,7.179179424390611,14.592248797732736,5.0,0.0,0,0,1
40200.0,0.4652777777777778,3.0656731943241198,6.069409784547474,2.511385814856112,5.0,0.0,0,0,1
40800.0,0.4722222222222222,-7.278199722609827,0.3921463601239452,-8.170868043355085,5.0,0.0,0,0,1
41400.0,0.4791666666666667,-15.672061289582075,-6.712029784331548,-16.855468964122736,5.0,0.0,0,0,1
42000.0,0.4861111111111111,-22.736103475781448,-13.892180494240506,-24.120620184934296,5.0,0.0,1,0,1
42600.0,0.4930555555555556,-28.85378483185204,-20.640724010119385,-30.383085113099582,5.0,0.0,0,0,1
43200.0,0.5,-29.548072686316715,-26.012316708332577,-32.861947316497265,5.0,0.0,1,0,1
43800.0,0.5069444444444444,2.568620784780933,-17.686171820191248,-5.1236102846141875,5.0,0.0,0,0,1
44400.0,0.5138888888888888,21.845814154942616,-1.5319771149231656,17.009241847832072,5.0,0.0,1,0,1
45000.0,0.5208333333333334,15.643499611002369,7.175345724060321,14.589370992677004,5.0,0.0,0,0,1
45600.0,0.5277777777777778,3.063325021628714,6.066243276861201,2.5089737913713748,5.0,0.0,0,0,1
46200.0,0.5347222222222222,-7.2802334073496695,0.3894922577487705,-8.172949295188857,5.0,0.0,0,0,1
46800.0,0.5416666666666666,-15.673845133497935,-6.714291014522246,-16.85729102263474,5.0,0.0,0,0,1
47400.0,0.5486111111111112,-22.737682037196237,-13.894135045801647,-24.122230387420586,5.0,0.0,1,0,1
48000.0,0.5555555555555556,-28.855191838720884,-20.642433939375792,-30.384518718636258,5.0,0.0,0,0,1
48600.0,0.5625,-29.54933390066688,-26.013827936634044,-32.86323169643808,5.0,0.0,0,0,1
49200.0,0.5694444444444444,2.5675543494953104,-17.687502260117128,-5.1247121497393096,5.0,0.0,0,0,1
49800.0,0.5763888888888888,21.844974530254888,-1.5331058061274803,17.008366354246732,5.0,0.0,1,0,1
50400.0,0.5833333333333334,15.642824555271943,7.17441441524096,14.588671892581488,5.0,0.0,0,0,1
51000.0,0.5902777777777778,3.062754582835396,6.065474044681821,2.508387841554793,5.0,0.0,0,0,1
51600.0,0.5972222222222222,-7.280727448760786,0.3888475013201287,-8.173454891911206,5.0,0.0,0,0,1
52200.0,0.6041666666666666,-15.674278481882766,-6.714840332369079,-16.857733654378364,5.0,0.0,0,0,1
52800.0,0.6111111111111112,-22.738065516864395,-13.894609863433004,-24.122621553574874,5.0,0.0,1,0,1
53400.0,0.6180555555555556,-28.855533643036154,-20.64284933173124,-30.384866984510126,5.0,0.0,0,0,1
54000.0,0.625,-29.549640287880834,-26.014195059123722,-32.86354371122937,5.0,0.0,0,0,1
54600.0,0.6319444444444444,2.567295279751022,-17.687825464077804,-5.1249798264266815,5.0,0.0,0,0,1
55200.0,0.6388888888888888,21.84477055955051,-1.533379999526801,17.008153669913497,5.0,0.0,1,0,1
55800.0,0.6458333333333334,15.642660563330367,7.174188171819196,14.5885020595357,5.0,0.0,0,0,1
56400.0,0.6527777777777778,3.062616005521477,6.06528717449703,2.508245496141342,5.0,0.0,0,0,1
57000.0,0.6597222222222222,-7.280847466823218,0.3886908700308709,-8.173577717111641,5.0,0.0,0,0,1
57600.0,0.6666666666666666,-15.674383755752501,-6.714973778742262,-16.857841183460607,5.0,0.0,0,0,1
58200.0,0.6736111111111112,-22.7381586760915,-13.89472521143881,-24.12271658008595,5.0,0.0,1,0,1
58800.0,0.6805555555555556,-28.855616678035716,-20.642950243521597,-30.384951589221714,5.0,0.0,0,0,1
59400.0,0.6875,-29.549714718971643,-26.014284244682244,-32.86361950943294,5.0,0.0,0,0,1
60000.0,0.6944444444444444,2.567232343545811,-17.687903980470907,-5.125044853526788,5.0,0.0,0,0,1
60600.0,0.7013888888888888,21.844721008627232,-1.5334466097319819,17.0081020021766,5.0,0.0,1,0,1
61200.0,0.7083333333333334,15.64262072450424,7.174133210160335,14.588460801721737,5.0,0.0,0,0,1
61800.0,0.7152777777777778,3.0625823407077633,6.065241777830181,2.5082109159376955,5.0,0.0,0,0,1
62400.0,0.7222222222222222,-7.280876623010386,0.38865281934056384,-8.17360755524112,5.0,0.0,0,0,1
63000.0,0.7291666666666666,-15.67440933011062,-6.71500619708786,-16.85786730568094,5.0,0.0,0,0,1
63600.0,0.7361111111111112,-22.738181307420774,-13.894753233121435,-24.122739665037386,5.0,0.0,1,0,1
64200.0,0.7430555555555556,-28.85563684987048,-20.642974758192622,-30.384972142389103,5.0,0.0,0,0,1
64800.0,0.75,-29.549732800645103,-26.014305910681628,-32.86363792322126,5.0,0.0,1,0,1
65400.0,0.7569444444444444,2.567217054343814,-17.68792305459303,-5.125060650673333,5.0,0.0,0,0,1
66000.0,0.7638888888888888,21.844708971134366,-1.5334627914643875,17.00808945044264,5.0,0.0,1,0,1
66600.0,0.7708333333333334,15.642611046387913,7.174119858228778,14.588450778888216,5.0,0.0,0,0,1
67200.0,0.7777777777777778,3.0625741624548937,6.06523074953833,2.5082025153075733,5.0,0.0,0,0,1
67800.0,0.7847222222222222,-7.280883705974759,0.38864357561936913,-8.173614803870862,5.0,0.0,0,0,1
68400.0,0.7916666666666666,-15.67441554293498,-6.715014072533904,-16.857873651598425,5.0,0.0,0,0,1
69000.0,0.7986111111111112,-22.738186805289956,-13.894760040478502,-24.122745273105835,5.0,0.0,1,0,1
69600.0,0.8055555555555556,-28.855641750250356,-20.642980713585217,-30.384977135406757,5.0,0.0,0,0,1
70200.0,0.8125,-29.54973719325841,-26.014311174041495,-32.863642396515814,5.0,0.0,0,0,1
70800.0,0.8194444444444444,2.567213340110584,-17.68792768830363,-5.125064488302428,5.0,0.0,0,0,1
71400.0,0.8263888888888888,21.844706046844635,-1.5334667225216663,17.00808640122733,5.0,0.0,1,0,1
72000.0,0.8333333333333334,15.642608695265722,7.174116614620118,14.588448344023277,5.0,0.0,0,0,1
72600.0,0.8402777777777778,3.0625721756972553,6.065228070415571,2.5082004745273707,5.0,0.0,0,0,1
73200.0,0.8472222222222222,-7.280885426652048,0.388641330025564,-8.173616564793576,5.0,0.0,0,0,1
73800.0,0.8541666666666666,-15.674417052227625,-6.715015985730247,-16.857875193223606,5.0,0.0,0,0,1
74400.0,0.8611111111111112,-22.738188140897307,-13.894761694202089,-24.12274663548405,5.0,0.0,1,0,1
75000.0,0.8680555555555556,-28.85564294070852,-20.642982160339557,-30.38497834836963,5.0,0.0,0,0,1
75600.0,0.875,-29.549738260363938,-26.014312452679036,-32.86364348322141,5.0,0.0,0,0,1
76200.0,0.8819444444444444,2.5672124378050967,-17.68792881397937,-5.12506542058469,5.0,0.0,0,0,1
76800.0,0.8888888888888888,21.844705336441677,-1.5334676775005391,17.008085660475956,5.0,0.0,1,0,1
77400.0,0.8958333333333334,15.642608124103333,7.174115826644368,14.588447752517027,5.0,0.0,0,0,1
78000.0,0.9027777777777778,3.062571693050586,6.065227419571443,2.5081999787568634,5.0,0.0,0,0,1
78600.0,0.9097222222222222,-7.280885844659338,0.38864078449933004,-8.173616992577763,5.0,0.0,0,0,1
79200.0,0.9166666666666666,-15.674417418882797,-6.715016450506425,-16.85787556773346,5.0,0.0,0,0,1
79800.0,0.9236111111111112,-22.738188465358775,-13.894762095944031,-24.12274696644903,5.0,0.0,1,0,1
80400.0,0.9305555555555556,-28.85564322990865,-20.642982511802074,-30.384978643036845,5.0,0.0,0,0,1
81000.0,0.9375,-29.549738519597753,-26.014312763300694,-32.86364374721671,5.0,0.0,0,0,1
81600.0,0.9444444444444444,2.567212218606471,-17.687929087441717,-5.125065647065583,5.0,0.0,0,0,1
82200.0,0.9513888888888888,21.844705163862216,-1.5334679094951866,17.008085480523903,5.0,0.0,1,0,1
82800.0,0.9583333333333334,15.642607985349912,7.174115635220119,14.588447608821525,5.0,0.0,0,0,1
83400.0,0.9652777777777778,3.0625715758004617,6.065227261460848,2.508199858318619,5.0,0.0,0,0,1
84000.0,0.9722222222222222,-7.2808859462064675,0.3886406519737875,-8.173617096499981,5.0,0.0,0,0,1
84600.0,0.9791666666666666,-15.674417507954843,-6.715016563415247,-16.857875658713624,5.0,0.0,0,0,1
85200.0,0.9861111111111112,-22.738188544180673,-13.894762193539862,-24.122747046850833,5.0,0.0,1,0,1
85800.0,0.9930555555555556,-28.855643300164473,-20.642982597183448,-30.384978714620786,5.0,0.0,0,0,1
86400.0,1.0,-29.549738582573838,-26.01431283876053,-32.863643811349505,5.0,0.0,1,0,1
87000.0,1.0069444444444444,2.5672121653561817,-17.687929153874393,-5.125065702085067,5.0,0.0,0,0,1
87600.0,1.0138888888888888,21.844705121937068,-1.533467965854129,17.00808543680779,5.0,0.0,1,0,1
88200.0,1.0208333333333333,15.642607951642162,7.174115588716916,14.588447573913129,5.0,0.0,0,0,1
88800.0,1.0277777777777777,3.0625715473165087,6.065227223050499,2.5081998290601746,5.0,0.0,0,0,1
89400.0,1.0347222222222223,-7.280885970875659,0.3886406197788119,-8.17361712174619,5.0,0.0,0,0,1
90000.0,1.0416666666666667,-15.67441752959354,-6.715016590844641,-16.857875680815823,5.0,0.0,0,0,1
90600.0,1.0486111111111112,-22.738188563329203,-13.894762217249138,-24.122747066383198,5.0,0.0,1,0,1
91200.0,1.0555555555555556,-28.855643317232023,-20.642982617925526,-30.38497873201098,5.0,0.0,0,0,1
91800.0,1.0625,-29.549738597872903,-26.014312857092335,-32.863643826929575,5.0,0.0,0,0,1
92400.0,1.0694444444444444,2.56721215241987,-17.687929170013177,-5.125065715451115,5.0,0.0,0,0,1
93000.0,1.0763888888888888,21.84470511175209,-1.5334679795456054,17.008085426187733,5.0,0.0,1,0,1
93600.0,1.0833333333333333,15.64260794345347,7.174115577419741,14.588447565432773,5.0,0.0,0,0,1
94200.0,1.0902777777777777,3.0625715403968456,6.0652272137194245,2.50819982195236,5.0,0.0,0,0,1
94800.0,1.0972222222222223,-7.280885976868603,0.38864061195778277,-8.173617127879254,5.0,0.0,0,0,1
95400.0,1.1041666666666667,-15.674417534850136,-6.71501659750794,-16.857875686185082,5.0,0.0,0,0,1
96000.0,1.1111111111111112,-22.7381885679809,-13.894762223008854,-24.122747071128146,5.0,0.0,1,0,1
96600.0,1.1180555555555556,-28.85564332137818,-20.642982622964325,-30.384978736235496,5.0,0.0,0,0,1
97200.0,1.125,-29.54973860158944,-26.01431286154559,-32.86364383071438,5.0,0.0,0,0,1
97800.0,1.1319444444444444,2.5672121492772817,-17.687929173933668,-5.125065718698124,5.0,0.0,0,0,1
98400.0,1.1388888888888888,21.84470510927798,-1.5334679828715139,17.008085423607895,5.0,0.0,1,0,1
99000.0,1.1458333333333333,15.642607941464291,7.174115574675568,14.588447563372767,5.0,0.0,0,0,1
99600.0,1.1527777777777777,3.0625715387159858,6.065227211452793,2.508199820225741,5.0,0.0,0,0,1
100200.0,1.1597222222222223,-7.280885978324363,0.3886406100579052,-8.17361712936912,5.0,0.0,0,0,1
100800.0,1.1666666666666667,-15.674417536127123,-6.715016599126727,-16.85787568748941,5.0,0.0,0,0,1
101400.0,1.1736111111111112,-22.738188569110946,-13.894762224407998,-24.122747072280816,5.0,0.0,1,0,1
102000.0,1.1805555555555556,-28.85564332238542,-20.64298262418845,-30.384978737261775,5.0,0.0,0,0,1
102600.0,1.1875,-29.549738602492283,-26.014312862627435,-32.86364383163382,5.0,0.0,0,0,1
103200.0,1.1944444444444444,2.5672121485138746,-17.687929174886136,-5.1250657194869405,5.0,0.0,0,0,1
103800.0,1.2013888888888888,21.844705108676976,-1.5334679836796,17.008085422981196,5.0,0.0,1,0,1
104400.0,1.2083333333333333,15.642607940981122,7.174115574008795,14.588447562872375,5.0,0.0,0,0,1
105000.0,1.2152777777777777,3.0625715383076795,6.065227210902208,2.508199819806407,5.0,0.0,0,0,1
105600.0,1.2222222222222223,-7.280885978677986,0.38864060959639346,-8.173617129730928,5.0,0.0,0,0,1
106200.0,1.2291666666666667,-15.674417536437318,-6.715016599519856,-16.857875687806256,5.0,0.0,0,0,1
106800.0,1.2361111111111112,-22.738188569385443,-13.894762224747865,-24.12274707256077,5.0,0.0,1,0,1
107400.0,1.2430555555555556,-28.855643322630073,-20.64298262448574,-30.384978737511034,5.0,0.0,0,0,1
108000.0,1.25,-29.549738602711614,-26.014312862890222,-32.86364383185716,5.0,0.0,1,0,1
108600.0,1.2569444444444444,2.5672121483284513,-17.68792917511749,-5.125065719678446,5.0,0.0,0,0,1
