time,T_measured,T_predicted_60s,error,action_taken,power_W,estimated_C,estimated_eps
1425,41.064885357577666,38.073107083629964,2.967809078485729,NOMINAL,30.0,500.0,0.98
1430,41.963207624769574,38.0683025324617,3.8657160032899682,NOMINAL,30.0,500.0,0.98
1435,42.330844312834806,38.06307602561907,4.23338036522204,NOMINAL,30.0,500.0,0.98
1440,42.174185826717654,38.05743008001889,4.077191649819746,NOMINAL,30.0,500.0,0.98
1445,41.71876731843206,38.05136729653816,3.6226839040217413,NOMINAL,30.0,500.0,0.98
1450,41.92191079399135,38.04489035417737,3.8271778546925432,NOMINAL,30.0,500.0,0.98
1455,41.77475886528813,38.03800200451792,3.6818146713482847,NOMINAL,30.0,500.0,0.98
1460,41.7213020919347,38.030705066457585,3.6305833181656197,NOMINAL,30.0,500.0,0.98
1465,42.43495374005311,38.02300242120765,4.346895322328628,NOMINAL,30.0,500.0,0.98
1470,42.182277280475226,38.014897007538366,4.09731228122714,NOMINAL,30.0,500.0,0.98
1475,41.650385911845646,38.00639181725887,3.5689453940476454,NOMINAL,30.0,500.0,0.98
1480,42.43917198537853,37.99748989092012,4.361684894547331,NOMINAL,30.0,500.0,0.98
1485,42.13501927254536,37.98819431372908,4.061912326325263,NOMINAL,30.0,500.0,0.98
1490,42.37927022469351,37.978508211664064,4.31096780962131,NOMINAL,30.0,500.0,0.98
1495,42.27860157695876,37.9684347477816,4.215525652033264,NOMINAL,30.0,500.0,0.98
1500,41.539722199309274,37.957977118705,3.482292206015252,NOMINAL,30.0,500.0,0.98
1505,41.664052570153686,37.9471385512864,3.612685348611265,NOMINAL,30.0,500.0,0.98
1510,42.30721043944501,37.93592229943488,4.262320150375864,NOMINAL,30.0,500.0,0.98
1515,42.22767283624998,37.92433164110139,4.189670888469294,NOMINAL,30.0,500.0,0.98
1520,41.90047087610974,37.91236987541441,3.869765859269357,NOMINAL,30.0,500.0,0.98
1525,41.95753563458932,37.90004031995977,3.934533256912644,NOMINAL,30.0,500.0,0.98
1530,42.525177364089565,37.88734630819624,4.510280394852295,NOMINAL,30.0,500.0,0.98
1535,41.57756129936173,37.87429118700328,3.571169515884961,NOMINAL,30.0,500.0,0.98
1540,42.13343325765908,37.86087831435265,4.13594339659403,NOMINAL,30.0,500.0,0.98
1545,41.74486768507117,37.84711105709988,3.7566733977645015,NOMINAL,30.0,500.0,0.98
1550,41.72275107777598,37.8329927888895,3.7442428895158884,NOMINAL,30.0,500.0,0.98
1555,42.3661623225794,37.818526888168776,4.397727595531833,NOMINAL,30.0,500.0,0.98
1560,42.21422512980655,37.803716736305944,4.256248029460153,NOMINAL,30.0,500.0,0.98
1565,42.19258192869251,37.78856571580735,4.245443393639,NOMINAL,30.0,500.0,0.98
1570,42.42244998000482,37.773077208629275,4.486527694890221,NOMINAL,30.0,500.0,0.98
1575,41.763675441915524,37.757254594580616,3.839343813404497,NOMINAL,30.0,500.0,0.98
1580,42.07719855048274,37.74110124981195,4.1648286860861745,NOMINAL,30.0,500.0,0.98
1585,41.56372889803329,37.72462054538721,3.663688587655386,NOMINAL,30.0,500.0,0.98
1590,41.86318334642483,37.70781584593425,3.9758370464935098,NOMINAL,30.0,500.0,0.98
1595,41.617870177338524,37.690690508370835,3.7435789973876368,NOMINAL,30.0,500.0,0.98
1600,41.71289076143488,37.67324788070272,3.8520124530142965,NOMINAL,30.0,500.0,0.98
1605,41.943037745342835,37.65549130088971,4.095926693136548,NOMINAL,30.0,500.0,0.98
1610,41.2170365011696,37.63742409577861,3.384043716208552,NOMINAL,30.0,500.0,0.98
1615,42.65265496110184,37.61904958009768,4.834128075962134,NOMINAL,30.0,500.0,0.98
1620,41.08339963257302,37.60037105551112,3.279682898456116,NOMINAL,30.0,500.0,0.98
1625,40.95889912031233,37.581391809731144,3.170333405908103,NOMINAL,30.0,500.0,0.98
1630,42.12427758751017,37.56211511568404,4.351200379547443,NOMINAL,30.0,500.0,0.98
1635,41.91993129277084,37.54254423072797,4.162676698165498,NOMINAL,30.0,500.0,0.98
1640,41.81469210305495,37.522682395921095,4.073590852568785,NOMINAL,30.0,500.0,0.98
1645,41.79499696638568,37.502532835336126,4.070376419713355,NOMINAL,30.0,500.0,0.98
1650,41.452557857587564,37.48209875542085,3.7447420097930575,NOMINAL,30.0,500.0,0.98
1655,40.98758128372361,37.46138334440076,3.2968907729507393,NOMINAL,30.0,500.0,0.98
1660,41.45131327694772,37.44038977172369,3.7780653933324615,NOMINAL,30.0,500.0,0.98
1665,41.051713014746944,37.41912118754237,3.396221710463287,NOMINAL,30.0,500.0,0.98
1670,41.854421927207866,37.3975807222356,4.216997827581238,NOMINAL,30.0,500.0,0.98
1675,41.269591782107845,37.37577148596364,3.650542197733948,NOMINAL,30.0,500.0,0.98
1680,40.90632534642993,37.353696568258385,3.3059542862386095,NOMINAL,30.0,500.0,0.98
1685,41.13403432538522,37.33135903764543,3.5526425105926833,NOMINAL,30.0,500.0,0.98
1690,41.4765508069346,37.30876194129655,3.9144356858296305,NOMINAL,30.0,500.0,0.98
1695,40.96328980538758,37.28590830471194,3.420745568899555,NOMINAL,30.0,500.0,0.98
1700,40.808822624546394,37.26280113142968,3.2861402225454412,NOMINAL,30.0,500.0,0.98
1705,41.316275411781724,37.239443402762504,3.8137425700642424,NOMINAL,30.0,500.0,0.98
1710,41.291136758146685,37.215838077558715,3.8090379960603755,NOMINAL,30.0,500.0,0.98
1715,40.88913060968474,37.19198809198787,3.4277472583507347,NOMINAL,30.0,500.0,0.98
1720,40.880763139269675,37.167896359348845,3.440373360360752,NOMINAL,30.0,500.0,0.98
1725,41.20572297412282,37.14356576989991,3.786601779157948,NOMINAL,30.0,500.0,0.98
1730,40.3388113531622,37.11899919070885,2.94123062328093,NOMINAL,30.0,500.0,0.98
1735,40.332021085178546,37.09419946552305,2.9562495913593736,NOMINAL,30.0,500.0,0.98
1740,40.64917830425581,37.069169414658006,3.2954817279446473,NOMINAL,30.0,500.0,0.98
1745,40.874076279609554,37.04391183490344,3.542717233726208,NOMINAL,30.0,500.0,0.98
1750,41.10840902163251,37.01842949944637,3.799647071924383,NOMINAL,30.0,500.0,0.98
1755,41.6625485596639,36.992725157809446,4.37664024637764,NOMINAL,30.0,500.0,0.98
1760,41.32537913261023,36.9668015358053,4.062577992453718,NOMINAL,30.0,500.0,0.98
1765,40.78802635485724,36.94066133550382,3.5485829432252842,NOMINAL,30.0,500.0,0.98
1770,40.82970495913925,36.914307235214494,3.6138668725777876,NOMINAL,30.0,500.0,0.98
1775,40.3089406285266,36.88774188947997,3.1169525274115557,NOMINAL,30.0,500.0,0.98
1780,40.771719400662,36.86096792908302,3.603823032069961,NOMINAL,30.0,500.0,0.98
1785,40.6071992689003,36.83398796106428,3.4636334896491974,NOMINAL,30.0,500.0,0.98
1790,40.88322594903354,36.80680456875052,3.7642267488731065,NOMINAL,30.0,500.0,0.98
1795,40.27837818518912,36.779420311794354,3.1841787101213797,NOMINAL,30.0,500.0,0.98
1800,40.92158620525884,36.751837726221765,3.852416780969854,NOMINAL,30.0,500.0,0.98
