Time_s,Pressure_mbar,Heater_Power_W,T_Real_CPU,T_Real_Battery,T_Meas_CPU,T_Meas_Battery,T_Meas_Payload,T_Meas_Structure,T_Meas_Radiator,T_Meas_Panels,T_Pred_CPU,T_Pred_Battery,T_Pred_Payload,T_Pred_Structure,T_Pred_Radiator,T_Pred_Panels
550.0,4.937473169920466e-06,40.0,35.601820280397305,19.664045748023227,35.61153016559109,20.054946942906724,20.782388990034576,16.5903258796871,7.172062621506086,15.06681547426166,34.92206858819043,18.612062017671406,18.819482272032758,14.63968970444165,6.106711370152482,9.59465767809337
560.0,4.805449849218401e-06,40.0,35.633804735187994,19.653389160294864,35.94572102950741,19.905071353300286,20.48180633548992,16.331691235138578,9.389497981064153,14.38008012787418,34.86841026326738,18.575996622447292,18.763502263001328,14.58356309979132,6.05650820116108,9.489155450540636
570.0,4.9292314804157475e-06,40.0,35.6632790691682,19.642653522597243,35.29408366171032,19.538696401941763,20.55973421210132,16.65278513377035,7.551502966180749,15.037830644227029,34.81452289700172,18.53973873968556,18.707525454525125,14.527550197831943,6.006404504457919,9.385330280356527
580.0,4.822469437477488e-06,40.0,35.690360888132886,19.631840844915132,35.615449974330375,19.671938308227936,20.644339081823375,16.75521831646728,6.843619797510598,12.80186143957718,34.760440830366576,18.503291471613807,18.651557365052895,14.471652592236808,5.956399856682992,9.283134355831123
590.0,4.9502371196673384e-06,40.0,35.71516219584589,19.620953040771383,35.73888320353507,19.487411418128602,20.834183682964124,16.605949325239465,9.114961825767637,14.32512002382964,34.70619511812049,18.466657904628278,18.59560331576148,14.41587210045384,5.906494357403062,9.18252136480669
600.0,5.156311912155537e-06,40.0,35.73778966271942,19.609991932010416,36.04963627425997,19.576469178372292,20.70051913290439,16.682199780514395,9.272369333054371,13.214931719403637,34.6518138809173,18.42984111169409,18.539668451647515,14.360210710917954,5.856688537851198,9.083446454525756
610.0,5.224917058155381e-06,40.0,35.75834488180709,19.598959253371277,35.93416371355556,19.263593008904763,20.25156742502287,16.115958960037005,7.6030377786239,14.820275262767723,34.597322616807105,18.39284415419337,18.483757758921,14.304670537980371,5.806983282194551,8.985866191335788
620.0,5.375152763364984e-06,40.0,35.77692461267321,19.587856656856957,35.759076090864596,19.930070315570674,20.193987730334868,16.154160831926788,7.7862028728971495,14.410296782176033,34.542744476974576,18.35567008330372,18.427876079272608,14.249253783545328,5.757379759724984,8.8897385204574
630.0,5.3718832885555745e-06,40.0,35.79362101368008,19.57668571590574,35.350514266332425,19.575458602333526,20.190689271063434,16.6001363623339,8.178221276059276,13.01046652123108,34.48810050997395,18.31832194097882,18.37202812150639,14.193962704531373,5.707879366567283,8.795022725989725
640.0,5.320496596821905e-06,40.0,35.808521863216015,19.565447929371544,35.569967652712876,19.569612918435666,20.623983982391564,16.24073621280644,8.28607771848965,13.344816311667046,34.43340987820392,18.280802760593872,18.31621847096193,14.138799585386096,5.6584836756770756,8.701679391299137
650.0,5.241209313595671e-06,40.0,35.82171077036713,19.554144725319986,35.77636445041037,19.363898668378283,20.303405574317765,16.170283774158577,9.717671162201952,13.835673615852897,34.378690049913416,18.24311556730936,18.26045159708906,14.08376671498138,5.609194394053077,8.609670359911092
660.0,5.1712367627964124e-06,40.0,35.83326737551687,19.542777464646974,35.85476524579434,19.537213655637913,20.350938832818713,16.504953163753726,8.48184777508095,13.195849298950804,34.32395696963107,18.205263378200186,18.20473185948714,14.028866367300907,5.560013326224407,8.518958697005019
670.0,5.1136549387319445e-06,40.0,35.84326754133724,19.531347444526432,35.76947823529309,19.0879623042091,20.0729185743607,16.628022683444215,9.34115509994183,13.403854660881962,34.2692252095631,18.167249202190305,18.149063512675752,13.974100785407359,5.510942343191232,8.429508651591846
680.0,5.1713106350375215e-06,40.0,35.851783534618164,19.519855901694086,35.89765658959004,20.15272644466239,20.58053134923705,16.30184562477774,6.712923058742149,11.973580022544184,34.21450810419685,18.129076039827794,18.093450709824083,13.919472168241441,5.461983356101257,8.3412856194401
690.0,5.191656998624244e-06,40.0,35.85888419936077,19.50830401557397,35.69352746589624,19.241041034092802,20.207805283829316,16.08414067449843,9.328286890208744,14.389392552344475,34.1598178700782,18.090746882930148,18.037897505632884,13.86498265986296,5.413138294034638,8.254256106800426
700.0,5.190859734492582e-06,40.0,35.86463512154552,19.49669291125349,36.14872144536804,19.529445891638375,20.145218357466717,16.578323259050194,8.153120816262174,12.398819239103432,34.10516571249502,18.052264714125613,17.982407858534316,13.810634340793285,5.364409085349848,8.168387694967862
710.0,5.171825866684221e-06,40.0,35.86909878596509,19.48502366231503,35.68415543426312,19.225832856798434,20.482925402504634,16.629044864735988,6.189071791094875,13.927928630806775,34.050561920590326,18.01363250631266,17.926985632347794,13.756429221164069,5.3157976421119315,8.083649005711266
720.0,5.106761609772038e-06,40.0,35.87233472549781,19.473297293528105,35.767076264410264,19.37227581435826,20.10497291431426,16.23053240721282,6.730461355476507,13.564886810507687,33.996015952246694,17.974853222056538,17.87163459751065,13.702369235413187,5.267305847186151,8.000009667589609
730.0,5.101737798827124e-06,40.0,35.87439966317885,19.46151478341011,35.82067106059617,19.29754594047938,20.142371206708447,16.34576545875342,8.036425783822324,12.246917045426017,33.94153650992348,17.93592981293881,17.81635843198137,13.648456238304675,5.218935543632767,7.917440283168048
740.0,5.111671029370047e-06,40.0,35.87534764741173,19.449677066660627,36.02149288562072,19.133424974172556,20.346231541716463,16.036203893875665,8.080511912651673,12.391822223909003,33.8871316084863,17.896865218873984,17.76116072189882,13.594692002076897,5.170688526085826,7.835912397141044
750.0,4.931182819303595e-06,40.0,35.87523018064752,19.437785036474395,35.54731286125019,19.465114622160172,20.26922372221378,15.962079315653398,8.123201328291486,11.424732214665767,33.83280863594541,17.85766236740426,17.70604496206539,13.541078214550168,5.122566533838608,7.75539846536293
760.0,4.924574839438863e-06,40.0,35.87409634184223,19.42583954673995,35.631128106080496,19.313267176832255,20.20637010887708,15.945237310944606,7.075024277995567,14.024272768506307,33.778574407910924,17.818324172982955,17.651014556311395,13.487616478046448,5.074571245395703,7.675871824783485
770.0,4.866885652486548e-06,40.0,35.871992902991906,19.413841414127717,36.039934391229565,19.205775833755183,20.28235924330687,16.380165681822803,4.963166798325403,12.153364115806255,33.7244352164754,17.778853536254246,17.596072817787217,13.434308308993991,5.02670427428086,7.597306664281234
780.0,4.924592865204603e-06,40.0,35.86896444002798,19.401791420073664,35.83065428009252,19.49397606551571,20.035011446401825,16.08384827322061,7.25461205960687,14.05086748813369,33.67039687415263,17.73925334333626,17.541222969220712,13.381155138106237,4.978967165919414,7.519677996384587
790.0,4.950034949534724e-06,40.0,35.86505343834489,19.389690312662708,35.93629992213363,19.32534886634545,20.03760425183816,15.954835622875692,7.7804527082725485,12.395468532841676,33.616464753425305,17.699526465113536,17.486468143170782,13.328158311039715,4.93136139543526,7.442961629868307
800.0,4.979012435224365e-06,40.0,35.860300393217415,19.37753880841734,36.280467950847196,19.569875019795234,20.049149379777816,16.25653820446007,6.953857208603722,10.712232466682451,33.562643822390385,17.659675756543038,17.431811382300907,13.275319089448146,4.88388836622579,7.367134143210478
810.0,4.878203804132625e-06,40.0,35.85474390535501,19.365337593995037,35.486971852607724,19.3132223882551,20.097182327433813,16.32665528956238,7.665000864494118,12.46569171626669,33.50893867693327,17.619704055977934,17.37725563969184,13.22263865236215,4.8365494091942764,7.2921728588935935
820.0,4.961144362250974e-06,40.0,35.84842077182651,19.35308732779953,35.41381938901674,19.41847289377955,20.226736403087557,15.670840649136892,8.458166126802041,12.95824999425622,33.45535356981162,17.57961418451208,17.322803779207277,13.170118097832471,4.789345782536657,7.21805581853215
830.0,4.919615570860894e-06,40.0,35.841366072579945,19.340788641509903,35.976730672744225,19.813264017459517,20.08792543144989,15.991503531992862,6.831576858767676,11.705391494545893,33.40189243698535,17.53940894534759,17.268458575923432,13.117758444784613,4.7422786719927785,7.1447617588081584
840.0,5.0026491525153185e-06,40.0,35.83361325276985,19.328442141531355,35.67233311563996,19.361165371595575,19.934937362906965,16.013062468729686,7.601302593712603,13.528773855739985,33.348558921489996,17.49909112318744,17.21422271662965,13.065560635039276,4.695349191483956,7.0722700881945
850.0,4.951647512629844e-06,40.0,35.82519420109543,19.316048410371366,35.78223262187254,19.138777895483145,19.920458287248152,15.96823371896022,8.001499409184476,11.505577240914022,33.295356395116926,17.458663483654618,17.16009880040508,13.013525535460019,4.648558384070554,7.000560864446413
860.0,5.03860810464041e-06,40.0,35.81613932434203,19.303608007945115,36.09930786685652,19.404848567006525,20.36345898109346,15.713617692309754,5.976885002203858,10.586036416560603,33.242287978132765,17.418128772738385,17.106089339273353,12.96165394019522,4.601907223171111,6.929614772840694
870.0,5.188212535789329e-06,40.0,35.80647761831119,19.291121472813472,35.950372355652576,19.29862860676036,20.022814420151576,15.618969492134113,9.644470730930436,12.43149224314675,33.189356557244594,17.37748971626894,17.052196758936873,12.90994657298586,4.555396613993025,6.859413105141414
880.0,5.199152015249818e-06,40.0,35.796236735313414,19.278589323356698,35.95534755353418,19.393484900255487,19.990259414621278,15.661749380715605,7.647508274415884,14.122305108225703,33.13656480199302,17.336749019420267,16.998423399589228,12.858404089515489,4.509027395132819,6.789937739271977
890.0,5.333694019865316e-06,40.0,35.78544304839056,19.266012058887554,36.11893108193675,19.18253152061368,19.72616748654366,15.770544667733361,7.209220542115759,13.272971709008687,33.083915179735754,17.295909366241688,16.944771516804565,12.80702707978213,4.4628003403080925,6.721171119672249
900.0,5.164447556893834e-06,40.0,35.7741217124277,19.253390160706317,36.09573500282846,19.240619278106692,19.817264744977194,15.569215627551557,5.476222059555312,12.940935271265232,33.03140996936463,17.25497341921806,16.891243282500625,12.755816070475191,4.416716160190504,6.653096238320302
910.0,5.171779353612674e-06,40.0,35.762296722303915,19.24072409310031,35.52082147233517,19.000606397520926,19.81398579879078,16.081448029673993,6.849191107429419,10.55408605759618,32.97905127388418,17.213943818857842,16.83784078597256,12.704771527342984,4.370775504312519,6.585696616398252
920.0,5.14720504720408e-06,40.0,35.74999096822762,19.22801430429172,35.71273986471152,18.707601684288534,19.848737289836777,15.6775331386728,7.7828067871221265,13.846124185571227,32.92684103196467,17.172823183309447,16.78456603499285,12.653893857539344,4.324978963025501,6.518956286582352
930.0,5.259861550158856e-06,40.0,35.73722628839181,19.21526122733536,35.70148352444238,19.01298671691194,20.352675843467694,15.711705691470002,7.078455878339923,11.913451793104343,32.87478102857074,17.131614108004726,16.731420956973523,12.603183411939426,4.2793270694891135,6.452859775936929
940.0,5.279670026235641e-06,40.0,35.72402351908062,19.202465280969193,35.71389408277946,19.10682885020782,19.70699604345583,15.669515695810276,6.499130480051974,11.165604575280724,32.822872904755,17.09031916532939,16.67840740018579,12.552640487416795,4.233820301676246,6.387392089393018
950.0,5.290313049004831e-06,40.0,35.71040254235078,19.189626870419772,35.67882527255466,19.509586096834767,19.264496272198585,15.870631388973663,8.266766227156154,9.746393297066504,32.77111816669685,17.048940904319466,16.6255271350322,12.502265329075442,4.188459084379417,6.322538693792808
960.0,5.256044289596796e-06,40.0,35.69638233140569,19.17674638816544,35.64215718898646,18.91446871579359,19.617409772018448,15.4065349628886,8.751169299749733,12.697249822372441,32.7195181940574,17.00748185038327,16.57278185536643,12.452058132431318,4.14324379120734,6.258285502480646
970.0,5.383199799096212e-06,40.0,35.681980993774914,19.16382421465886,35.84699402762993,18.957301964462374,19.646314327488085,15.702898896538613,5.755076112421875,12.416807552258206,32.66807424771423,16.9659445050479,16.5201731798561,12.4020190455401,4.098174746561995,6.194618860423134
980.0,5.359167259280399e-06,40.0,35.667215812405175,19.15086071901061,35.61351793234496,19.312403672468463,19.818280539154443,15.5092558006192,8.114921508811676,10.565428377203148,32.61678747693287,16.924331345729684,16.46770265338347,12.352148171067313,4.053252227588189,6.131525529839905
990.0,5.420760819974825e-06,40.0,35.6521032847657,19.137856259637147,35.79255082181288,19.095360223288708,19.772829944119565,15.307700178735843,7.858084960288409,11.404712170886967,32.56565892602583,16.882644825527677,16.415371748479117,12.302445568299277,4.008476466089633,6.068992676328321
1000.0,5.368488517922921e-06,40.0,35.63665916006261,19.124811184873238,35.86882385132395,19.003417442531656,19.404054169009385,15.223117490879531,7.518608555006779,10.25274274156061,32.51468954054428,16.840887373039266,16.363181866784373,12.252911255093295,3.9638476504059668,6.007007855464963
1010.0,5.543967936121358e-06,40.0,35.6208984746566,19.11172583355193,35.227386711979875,19.47055331546295,19.706062217129215,15.491665605920161,6.346290812166444,11.876296379290409,32.463880173043776,16.79906139219736,16.311134340537876,12.203545209765764,3.919365927246872,5.945558999867899
1020.0,5.540204465878873e-06,40.0,35.60483558576988,19.098600535553203,35.848858166845275,19.141042969036675,19.672002085436418,15.414893191242584,6.812942627346331,11.729375825415502,32.41323158846012,16.75716926212783,16.259230434081758,12.154347372918494,3.875031403479852,5.884634406703867
1030.0,5.36918762661321e-06,40.0,35.58848420356588,19.085435612322783,35.342675271270366,19.25374552731614,19.654169981896587,15.427467030701507,6.86706422383088,11.713990448256936,32.36274446912847,16.715213337026967,16.207471345383397,12.105317649202505,3.8308441478697546,5.824222725624622
1040.0,5.315211658582274e-06,40.0,35.571857421681386,19.07223137736287,35.44046943700704,19.131117227071684,19.402351023430867,15.522601246467332,5.124849240565197,12.340815273848705,32.31241941947525,16.67319594605749,16.155858207569338,12.056455909020372,3.7868041927678178,5.764312947118299
1050.0,5.362471406823578e-06,40.0,35.554967746285854,19.058988136696485,35.63087127462961,19.275302357099008,19.909123985909503,15.620549024496142,4.965418694164384,9.977745122298472,32.26225697040945,16.63111939326302,16.10439209046706,12.007761990167353,3.7429115357493288,5.70489439126095
1060.0,5.29998954905401e-06,40.0,35.537827123740215,19.045706189305577,35.56814825619841,19.169072776001997,19.408859937072066,15.431788490649183,6.029824788596443,10.591873688915996,32.21225758343758,16.588985957499517,16.05307400215139,11.959235699412204,3.6991661411993846,5.645956696854398
1070.0,5.1593234393691885e-06,40.0,35.52044696692252,19.032385827546136,35.36129016524052,18.781941993040107,19.336790932362533,15.58195802448995,5.814775696934191,13.78224534193555,32.16242165452354,16.54679789238321,16.001904890492312,11.910876814018934,3.6555679418461295,5.587489810937143
1080.0,5.208655229457277e-06,40.0,35.50283818028572,19.019027337539796,35.56566458553095,18.867306727477683,19.649962866421845,15.232929713879344,6.8652008468723125,13.656817455855276,32.11274951771378,16.504557426254564,15.950885644701373,11.86268508321075,3.61211684024164,5.529483978654866
1090.0,5.199049239484812e-06,40.0,35.48501118370979,19.005630999543826,35.74107755521618,18.885004084900743,19.48081801885172,15.679076881303217,6.095287664140187,12.856444485868792,32.0632414485446,16.462266762157014,15.900017096873341,11.814660229577214,3.568812710191253,5.471929733478703
1100.0,5.269824433030359e-06,40.0,35.46697593520531,18.992197088300998,35.38103075287876,19.138744005087062,19.660222000135605,15.426168941552248,5.131138737949868,10.264510688574433,32.01389766724884,16.41992807782998,15.849300023521096,11.766801950426611,3.525655398131107,5.414817887758318
1110.0,5.245072569475209e-06,40.0,35.44874195252646,18.978725873369285,35.46072456002514,19.12298224322342,19.479128274658308,15.011657930563103,7.060713027784004,11.550270071214925,31.964718341775608,16.377543525715453,15.798735147100786,11.719109919084588,3.482644724455554,5.358139523598652
1120.0,5.301051614268313e-06,40.0,35.430318333744026,18.965217619433872,35.673650226115626,19.1521801729113,19.51328358834263,15.24164218502085,4.998747008734313,11.317719172997897,31.91570359063718,16.33511523297767,15.748323137525801,11.671583786140616,3.439780484794653,5.3018859840485675
1130.0,5.321820382984624e-06,40.0,35.411713776831505,18.951672586600978,35.49349772677448,18.71655676467725,19.183079219908052,15.44328217931951,6.599384783822529,11.518394129875048,31.866853485594618,16.29264530153489,15.698064613666475,11.624223180644549,3.397062451243187,5.246048864590989
1140.0,5.324652220597671e-06,40.0,35.39293659830997,18.93809103067548,35.426635042824444,19.14603706137018,19.27390888215558,15.228878953232766,6.155934171259389,10.35156126183341,31.81816805419396,16.250135808102755,15.64796014483494,11.577027711253777,3.3544903735424327,5.190620004923346
1150.0,5.293735008250807e-06,40.0,35.373994750999316,18.924473203422565,35.44643494368165,18.849067737141354,19.60608154911432,15.00776264918602,6.410643269215086,10.295857836601783,31.769647282162282,16.207588804248815,15.598010252252323,11.529996967333773,3.3120639802154983,5.135591481018594
1160.0,5.43843279668618e-06,40.0,35.35489584091761,18.910819352814542,35.4224742052823,19.137587125903963,19.03561676124673,15.217148871571624,7.466485599386374,10.767767452760268,31.72129111567358,16.165006316457436,15.548215410497619,11.483130520012537,3.2697829796578617,5.080955597456864
1170.0,5.544980834192715e-06,40.0,35.33564714337166,18.897129723263504,35.26069911731656,19.199452308148636,19.770293776389053,15.068250542701946,6.1107252116502195,12.08912152988654,31.673099463492747,16.12239034620444,15.498576048936286,11.436427923191673,3.2276470611844843,5.026704880018201
1180.0,5.702938048765786e-06,40.0,35.31625561827639,18.8834045558404,35.24042432628187,18.819874150983935,19.231930108749737,14.849031700277521,5.6169804475469505,9.582204797234056,31.6250721990055,16.079742870041287,15.449092553128025,11.389888714514598,3.1856558960344046,4.972832068527168
1190.0,5.626158292255373e-06,40.0,35.296727924741674,18.869644088481948,35.31875199144679,18.937047490541943,19.576148302509637,14.895378086996857,7.499389963885619,10.3233160977735,31.577209162141514,16.03706583968801,15.399765266212,11.343512416294175,3.1438091383346887,4.919330109940688
1200.0,5.62121192129013e-06,40.0,35.27707043496156,18.85584855618464,35.441205453772454,18.651917744582192,19.320280326686714,15.105489455170868,6.986983371118413,10.777779819171428,31.529510161197322,15.994361182134412,15.350594490268975,11.297298536401058,3.1021064260246476,4.866192151670532
1210.0,5.8667419352812194e-06,40.0,35.2572892474401,18.84201819118806,35.15911263532928,18.756485174811644,19.096910126706803,14.938276258913675,5.836637828519997,11.629276826897126,31.481974974565105,15.951630799749069,15.301580487659692,11.25124656911396,3.06054738174214,4.813411535132104
1220.0,6.008792360080205e-06,40.0,35.23739019958538,18.828153223147126,35.152803200391986,18.682400914125253,19.293551536641587,14.9161218608063,7.086476938545843,10.595171399922776,31.43460335237313,15.908876570395876,15.25272348233824,11.205355995933985,3.0191316136729256,4.760981789511959
1230.0,5.857217948580482e-06,40.0,35.217378879703006,18.81425387929403,35.556624067632356,19.194200303584353,19.054431855393773,14.926242668449447,6.718957070492422,10.679028333980227,31.38739501804298,15.866100347557335,15.204023661140582,11.159626286363618,2.9778587163643806,4.708896625745808
1240.0,5.923072375847765e-06,40.0,35.19726063841813,18.80032038459052,35.629218979540326,18.78575356971652,18.99504290274234,14.705157012583186,5.681733735313287,10.26409897983433,31.340349669768557,15.823303960464443,15.155481175047044,11.11405689865245,2.93672827150516,4.657149930700484
1250.0,6.102528162199544e-06,40.0,35.17704059955287,18.78635296187116,35.1036008230862,18.851984584205468,19.129122716417157,15.195958435467503,8.919193036749846,9.719339037575594,31.29346698192103,15.78048921423283,15.10709614041889,11.068647280510277,2.895739848672008,4.605735761551955
1260.0,6.053584217947722e-06,40.0,35.156723670486656,18.7723518319778,35.39579549334451,18.929655227042986,19.47944646796833,15.05234509579958,6.0125893571724305,10.79416819629023,31.24674660638442,15.737657890004357,15.058868640208402,11.023396869789565,2.8548930060446196,4.554648340353026
1270.0,6.164454576006013e-06,40.0,35.13631455202358,18.758317213885448,35.33080024780725,18.88074784924629,19.301130971140196,15.146718751338312,7.733684593334203,10.805848796622172,31.20018817382521,15.694811745094398,15.010798725142479,10.978305095138012,2.8141872910902634,4.5038820487839075
1280.0,6.147742767974327e-06,40.0,35.115817747791425,18.74424932482134,35.175692123343936,19.006577349045074,18.902093796223596,14.96391473608361,5.9378536287399015,10.139825597326706,31.15379129489986,15.651952513143726,14.962886414879279,10.933371376622631,2.773622241219016,4.453431423079564
1290.0,6.2755879542350565e-06,40.0,35.09523757319431,18.73014838037517,35.164124474516086,18.760511995227375,18.771188994293084,15.016771292119643,6.9563655610630235,12.228590060927047,31.10755556140373,15.609081904275513,14.915131699138044,10.88859512632638,2.7331973844108006,4.403291149127313
1300.0,6.244810130739756e-06,40.0,35.07457816394066,18.716014594603962,35.14920412765633,18.787017385941397,19.336325078789912,14.82582186291728,6.569613405988491,10.62779552650062,31.06148054736417,15.566201605256367,14.86753453880226,10.843975748918751,2.692912239815314,4.3534560577290335
1310.0,6.263471043055392e-06,40.0,35.05384348416777,18.701848180129105,34.99547510803109,18.76184166015082,19.213230380987454,14.616958031932825,6.40329312054547,9.274647456868195,31.015565810081284,15.52331327966158,14.82009486699559,10.799512642200796,2.6527663183263144,4.303921120022153
1320.0,6.3829757059478764e-06,40.0,35.03303733418136,18.687649348227637,34.759434651280515,18.59708956677946,19.05161190847923,15.112765620312132,6.1843253624337535,9.374740077526951,30.96981089111847,15.480418568044115,14.77281259013148,10.755205197626367,2.6127591231305587,4.2546814430539825
1330.0,6.571091412891935e-06,40.0,35.01216335782965,18.67341830891786,34.753705782390966,18.25493049398341,19.041834294242904,14.67666918156175,5.208615177700494,10.593766004173574,30.92421531724591,15.43751908810691,14.725687588935784,10.711052800799962,2.572890150232979,4.205732265504082
1340.0,6.595471484269055e-06,40.0,34.99122504952862,18.659155271038685,34.90965943114861,18.424416239865707,19.10598157127697,14.884558871839943,6.110464315894035,11.687811709703055,30.87877860133915,15.394616434878628,14.678719719443166,10.667054831952498,2.533158888959065,4.1570689535494125
1350.0,6.48846300763644e-06,40.0,34.970225760956566,18.644860442324557,34.69647036457525,18.527848834713495,18.9000288855583,14.780644460476537,5.9482157733756935,10.149287095698014,30.833500243234937,15.35171218089215,14.631908813967243,10.623210666395664,2.493564822434905,4.108686996867505
1360.0,6.363309065217396e-06,40.0,34.949168707432875,18.630534029474802,35.269365643043955,18.63552164532524,19.11025896084834,14.777998842454792,6.626035853751887,10.323344458736244,30.78837973054698,15.308807876365847,14.585254682044706,10.579519674956089,2.4541074280462567,4.060582004772755
1370.0,6.4080799212191274e-06,40.0,34.92805697399615,18.61617623821826,35.08813497490951,18.903472129915997,18.903755887364525,14.828750954936481,6.0593966105685695,11.150325072216845,30.743416539442933,15.26590504938747,14.538757111353789,10.535981224389616,2.4147861778773176,4.012749702481301
1380.0,6.340440691013201e-06,40.0,34.906893521197276,18.6017872733741,35.29869974882274,18.615268293554436,18.555947066328656,14.690086718513157,5.447948927807772,10.507764027893586,30.698610135385024,15.223005206100026,14.492415868607338,10.492594677777106,2.3756005391301187,3.965185927500272
1390.0,6.275178293082961e-06,40.0,34.885681190620176,18.587367338907484,34.828142786949456,18.231018719583915,18.72929024293478,14.157224792099441,4.52498442215915,10.384726485437682,30.65395997383598,15.180109830889933,14.44623070042087,10.449359394902274,2.3365499745250986,3.9178866261365215
1400.0,6.353758308948044e-06,40.0,34.864422710143174,18.572916637982132,34.981288280569686,18.401127546030807,18.78785804604422,14.618834161935467,4.930427391390481,11.085177033182845,30.609465500931776,15.137220386576928,14.400201334156066,10.406274732612076,2.2976339426840013,3.870847850121436
1410.0,6.441494538005611e-06,40.0,34.84312069895475,18.558435373008535,34.83077350574359,18.585464981796292,18.816725475464978,14.188780911312847,5.821537525561894,8.857533799515863,30.56512615412322,15.094338314605523,14.354327478739663,10.363340045160783,2.258851898495436,3.8240657533474405
1420.0,6.341332537016119e-06,40.0,34.821777672334065,18.543923745689085,34.79747081466212,18.925159492043974,18.880866256812396,14.460484528649602,6.621238349382281,10.896882114822688,30.52094136278714,15.051465035238152,14.308608825458634,10.320554684538138,2.2202032934642943,3.777536588712451
1430.0,6.433795905307396e-06,40.0,34.800396046208334,18.529381957059627,34.84429901641096,18.421738739287207,18.86999167269221,14.631029105264133,6.92380714085084,10.09097336396735,30.47691054880943,15.008601947749526,14.263045048732067,10.277918000782563,2.1816875760449648,3.7312567050685175
1440.0,6.538751176839329e-06,40.0,34.77897814149742,18.51481020752766,34.70396797974303,18.80007855303495,18.74751718472237,14.9450152072273,5.319402028021841,11.150303479216234,30.433033127140845,14.965750430621995,14.217635806859448,10.235429342279417,2.1433041919599987,3.685222544271255
1450.0,6.558542255185594e-06,40.0,34.75752618825635,18.500208696908317,34.6593358878128,18.425266155897305,18.62157935139834,14.59244658109435,6.511418729565207,8.799438029312455,30.389308506326813,14.922911841742007,14.172380742746896,10.19308805604578,2.10505258450371,3.6394306383263597
1460.0,6.556106795959495e-06,40.0,34.73604232962464,18.485577624456596,35.19664269669363,18.852965677427676,18.750566752363795,14.492883860760173,6.088625348272899,9.94571165729269,30.34573608901252,14.88008751859752,14.127279484610654,10.150893488001714,2.066932194832475,3.593877606630315
1470.0,6.453827539439655e-06,40.0,34.71452862559249,18.470917188897715,34.69524931773503,18.159124286828103,18.7208018591312,14.592411607517022,5.46543565410235,10.8654904805407,30.30231527242455,14.83727877847582,14.08233164665927,10.108844983228664,2.028942462241332,3.54856015330148
1480.0,6.3312509731394205e-06,40.0,34.69298705659236,18.456227588454567,34.4323546217268,18.523086060056016,18.828034470973307,14.777466767106773,5.4697832081157,10.329746088230365,30.25904544883008,14.794486918662017,14.037536829754174,10.066941886215716,1.9910828244278491,3.503475064598888
1490.0,6.3274001261893496e-06,40.0,34.67141952692384,18.44150902087307,34.66918010944261,18.640253013652966,18.726739664973536,14.103131241237122,7.385270393657038,10.590966810680811,30.215926005974495,14.751713216638109,13.992894622049562,10.025183541094066,1.9533527177441101,3.458619206425908
1500.0,6.264843856038396e-06,40.0,34.64982786802034,18.426761683445136,34.76131519555412,18.547623326327994,18.626073162337946,14.286096805653074,5.217186438714691,9.145377446255566,30.172956327498696,14.708958930282108,13.948404599611877,9.983569291860306,1.9157515774366516,3.413989521915255
1510.0,6.3821167579643326e-06,40.0,34.628213841565184,18.411985773029926,34.76929826086496,18.359961816237615,18.705944845192334,13.804217286530331,7.017672442836783,7.391516888046681,30.13013579333682,14.666225298067445,13.904066327019166,9.942098482588904,1.8782788378751434,3.3695830290934055
1520.0,6.345872663824019e-06,40.0,34.6065791424636,18.397181486072554,34.41504461602784,18.16038710887773,18.76144085652544,14.258173450157244,6.195524727485179,9.044849590986132,30.087463780095163,14.62351353926266,13.859879357941452,9.900770457634167,1.8409339327707812,3.325396818620902
1530.0,6.393576746546331e-06,40.0,34.58492540167862,18.38234901862154,34.63272169585531,18.147935205024055,18.70620328442959,14.23077025831617,4.27257022253599,8.624432164337918,30.044939661413594,14.58082485413064,13.815843235701493,9.859584561822714,1.8037162953836514,3.2814280516066674
1540.0,6.543652725609762e-06,40.0,34.56325418893596,18.367488566344377,34.76576041458304,18.31998518957323,18.41477714556862,14.243022556963297,7.886048566566615,9.39549491826591,30.00256280830962,14.53816042412808,13.771957493817467,9.81854014063606,1.766625358720944,3.237673957493257
1550.0,6.586656890328869e-06,40.0,34.541567015305816,18.352600324541243,34.78011313662489,18.42262733149471,18.410503682118133,14.245927803668053,5.7178649948297675,8.937581722022571,29.960332589506606,14.495521412104608,13.728221656527353,9.777636540384322,1.7296605557251041,3.1941318320111804
1560.0,6.659419844692567e-06,40.0,34.51986533566554,18.33768448815772,34.56276917891881,18.506523510519855,18.423857189435807,14.278793341086441,3.77144848161646,9.852605877180451,29.91824837174596,14.452908962501624,13.684635239295744,9.736873108371185,1.6928213194532304,3.150799035199441
1570.0,6.694068692282366e-06,40.0,34.49815055105063,18.32274125179555,34.730290243446575,17.765842722125512,18.83536911623611,14.213037342025416,6.858032174250013,7.858073703253751,29.87630952008493,14.410324201550623,13.641197749303444,9.696249193050562,1.6561070832477185,3.107672989490368
1580.0,6.755346082788624e-06,40.0,34.47642401089797,18.30777080972223,34.29829942460924,18.205410810408296,18.778199693932436,14.18072830132951,5.947499747271422,9.72997343788603,29.834515398179803,14.367768237471296,13.597908685920288,9.655764144175066,1.6195172808984921,3.0647511778566923
