Time_s,Time_Min,Solar_Flux_W_m2,Albedo_Flux_W_m2,Earth_IR_Flux_W_m2,Total_Flux_W_m2,Is_Eclipse,T_CPU_C,T_Battery_C,T_Payload_C,T_Structure_C,T_Radiator_C,T_Panels_C
4550.0,75.83,564.07,149.82,240.0,953.89,0,4.62,12.54,0.8,-3.12,-8.94,74.19
4555.0,75.92,570.79,151.6,240.0,962.39,0,4.6,12.52,0.78,-3.13,-8.95,75.72
4560.0,76.0,577.49,153.38,240.0,970.87,0,4.58,12.49,0.76,-3.13,-8.96,77.25
4565.0,76.08,584.17,155.16,240.0,979.33,0,4.57,12.47,0.74,-3.14,-8.96,78.8
4570.0,76.17,590.84,156.93,240.0,987.76,0,4.55,12.44,0.72,-3.14,-8.97,80.37
4575.0,76.25,597.48,158.69,240.0,996.17,0,4.54,12.42,0.7,-3.15,-8.98,81.94
4580.0,76.33,604.11,160.45,240.0,1004.56,0,4.53,12.39,0.68,-3.15,-8.98,83.53
4585.0,76.42,610.71,162.21,240.0,1012.92,0,4.51,12.37,0.67,-3.15,-8.99,85.14
4590.0,76.5,617.3,163.96,240.0,1021.25,0,4.5,12.34,0.65,-3.15,-8.99,86.75
4595.0,76.58,623.86,165.7,240.0,1029.56,0,4.49,12.32,0.63,-3.15,-8.99,88.38
4600.0,76.67,630.41,167.44,240.0,1037.85,0,4.47,12.29,0.62,-3.15,-9.0,90.02
4605.0,76.75,636.94,169.17,240.0,1046.11,0,4.46,12.27,0.6,-3.15,-9.0,91.67
4610.0,76.83,643.44,170.9,240.0,1054.34,0,4.45,12.24,0.58,-3.15,-9.0,93.33
4615.0,76.92,649.93,172.62,240.0,1062.55,0,4.44,12.22,0.57,-3.15,-9.01,95.01
4620.0,77.0,656.39,174.34,240.0,1070.73,0,4.43,12.19,0.55,-3.15,-9.01,96.7
4625.0,77.08,662.83,176.05,240.0,1078.88,0,4.42,12.17,0.54,-3.15,-9.01,98.39
4630.0,77.17,669.25,177.76,240.0,1087.01,0,4.41,12.15,0.53,-3.14,-9.01,100.1
4635.0,77.25,675.65,179.45,240.0,1095.11,0,4.4,12.12,0.51,-3.14,-9.01,101.82
4640.0,77.33,682.03,181.15,240.0,1103.18,0,4.39,12.1,0.5,-3.14,-9.01,103.55
4645.0,77.42,688.39,182.84,240.0,1111.23,0,4.39,12.07,0.49,-3.13,-9.01,105.29
4650.0,77.5,694.72,184.52,240.0,1119.24,0,4.38,12.05,0.47,-3.13,-9.0,107.04
4655.0,77.58,701.04,186.2,240.0,1127.23,0,4.37,12.03,0.46,-3.12,-9.0,108.8
4660.0,77.67,707.33,187.87,240.0,1135.19,0,4.37,12.0,0.45,-3.11,-9.0,110.57
4665.0,77.75,713.59,189.53,240.0,1143.12,0,4.36,11.98,0.44,-3.11,-9.0,112.34
4670.0,77.83,719.84,191.19,240.0,1151.03,0,4.36,11.96,0.43,-3.1,-8.99,114.13
4675.0,77.92,726.06,192.84,240.0,1158.9,0,4.35,11.93,0.42,-3.09,-8.99,115.93
4680.0,78.0,732.26,194.49,240.0,1166.74,0,4.35,11.91,0.41,-3.08,-8.98,117.73
4685.0,78.08,738.43,196.13,240.0,1174.56,0,4.34,11.88,0.4,-3.07,-8.98,119.54
4690.0,78.17,744.58,197.76,240.0,1182.34,0,4.34,11.86,0.39,-3.06,-8.97,121.36
4695.0,78.25,750.71,199.39,240.0,1190.1,0,4.34,11.84,0.39,-3.05,-8.97,123.19
4700.0,78.33,756.81,201.01,240.0,1197.82,0,4.34,11.82,0.38,-3.04,-8.96,125.03
4705.0,78.42,762.89,202.62,240.0,1205.51,0,4.33,11.79,0.37,-3.03,-8.95,126.87
4710.0,78.5,768.94,204.23,240.0,1213.17,0,4.33,11.77,0.36,-3.01,-8.94,128.72
4715.0,78.58,774.97,205.83,240.0,1220.8,0,4.33,11.75,0.36,-3.0,-8.93,130.57
4720.0,78.67,780.97,207.43,240.0,1228.4,0,4.33,11.72,0.35,-2.99,-8.92,132.44
4725.0,78.75,786.95,209.02,240.0,1235.97,0,4.33,11.7,0.35,-2.97,-8.91,134.31
4730.0,78.83,792.91,210.6,240.0,1243.5,0,4.34,11.68,0.34,-2.96,-8.9,136.18
4735.0,78.92,798.84,212.17,240.0,1251.01,0,4.34,11.66,0.34,-2.94,-8.89,138.06
4740.0,79.0,804.74,213.74,240.0,1258.48,0,4.34,11.63,0.33,-2.93,-8.88,139.95
4745.0,79.08,810.61,215.3,240.0,1265.92,0,4.34,11.61,0.33,-2.91,-8.87,141.84
4750.0,79.17,816.47,216.85,240.0,1273.32,0,4.35,11.59,0.33,-2.89,-8.86,143.73
4755.0,79.25,822.29,218.4,240.0,1280.69,0,4.35,11.57,0.33,-2.88,-8.84,145.63
4760.0,79.33,828.09,219.94,240.0,1288.03,0,4.35,11.55,0.32,-2.86,-8.83,147.54
4765.0,79.42,833.86,221.47,240.0,1295.33,0,4.36,11.52,0.32,-2.84,-8.82,149.45
4770.0,79.5,839.6,223.0,240.0,1302.61,0,4.37,11.5,0.32,-2.82,-8.8,151.36
4775.0,79.58,845.32,224.52,240.0,1309.84,0,4.37,11.48,0.32,-2.8,-8.79,153.28
4780.0,79.67,851.01,226.03,240.0,1317.04,0,4.38,11.46,0.32,-2.78,-8.77,155.19
4785.0,79.75,856.68,227.53,240.0,1324.21,0,4.39,11.44,0.32,-2.76,-8.76,157.12
4790.0,79.83,862.31,229.03,240.0,1331.34,0,4.39,11.42,0.32,-2.73,-8.74,159.04
4795.0,79.92,867.92,230.52,240.0,1338.44,0,4.4,11.39,0.33,-2.71,-8.72,160.97
4800.0,80.0,873.5,232.0,240.0,1345.5,0,4.41,11.37,0.33,-2.69,-8.7,162.9
4805.0,80.08,879.05,233.48,240.0,1352.53,0,4.42,11.35,0.33,-2.66,-8.68,164.83
4810.0,80.17,884.58,234.95,240.0,1359.52,0,4.43,11.33,0.33,-2.64,-8.67,166.76
4815.0,80.25,890.07,236.41,240.0,1366.48,0,4.44,11.31,0.34,-2.62,-8.65,168.7
4820.0,80.33,895.54,237.86,240.0,1373.4,0,4.45,11.29,0.34,-2.59,-8.63,170.63
4825.0,80.42,900.98,239.3,240.0,1380.28,0,4.46,11.27,0.35,-2.56,-8.6,172.57
4830.0,80.5,906.39,240.74,240.0,1387.13,0,4.48,11.25,0.35,-2.54,-8.58,174.51
4835.0,80.58,911.77,242.17,240.0,1393.94,0,4.49,11.23,0.36,-2.51,-8.56,176.45
4840.0,80.67,917.12,243.59,240.0,1400.71,0,4.5,11.21,0.37,-2.48,-8.54,178.38
4845.0,80.75,922.44,245.0,240.0,1407.44,0,4.52,11.19,0.37,-2.45,-8.52,180.32
4850.0,80.83,927.73,246.41,240.0,1414.14,0,4.53,11.17,0.38,-2.43,-8.49,182.26
4855.0,80.92,933.0,247.81,240.0,1420.8,0,4.55,11.15,0.39,-2.4,-8.47,184.19
4860.0,81.0,938.23,249.2,240.0,1427.42,0,4.56,11.13,0.4,-2.37,-8.44,186.13
4865.0,81.08,943.43,250.58,240.0,1434.01,0,4.58,11.11,0.41,-2.33,-8.42,188.06
4870.0,81.17,948.6,251.95,240.0,1440.55,0,4.6,11.09,0.42,-2.3,-8.39,189.99
4875.0,81.25,953.74,253.32,240.0,1447.06,0,4.61,11.07,0.43,-2.27,-8.37,191.92
4880.0,81.33,958.86,254.67,240.0,1453.53,0,4.63,11.05,0.44,-2.24,-8.34,193.85
4885.0,81.42,963.94,256.02,240.0,1459.96,0,4.65,11.03,0.45,-2.21,-8.32,195.78
4890.0,81.5,968.98,257.36,240.0,1466.35,0,4.67,11.01,0.46,-2.17,-8.29,197.7
4895.0,81.58,974.0,258.7,240.0,1472.7,0,4.69,11.0,0.47,-2.14,-8.26,199.62
4900.0,81.67,978.99,260.02,240.0,1479.01,0,4.71,10.98,0.49,-2.11,-8.23,201.54
4905.0,81.75,983.94,261.34,240.0,1485.28,0,4.73,10.96,0.5,-2.07,-8.2,203.45
4910.0,81.83,988.87,262.65,240.0,1491.51,0,4.75,10.94,0.51,-2.03,-8.17,205.36
4915.0,81.92,993.76,263.94,240.0,1497.71,0,4.77,10.92,0.53,-2.0,-8.14,207.27
4920.0,82.0,998.62,265.24,240.0,1503.86,0,4.8,10.9,0.54,-1.96,-8.11,209.17
4925.0,82.08,1003.45,266.52,240.0,1509.97,0,4.82,10.89,0.56,-1.92,-8.08,211.07
4930.0,82.17,1008.24,267.79,240.0,1516.04,0,4.84,10.87,0.58,-1.89,-8.05,212.96
4935.0,82.25,1013.01,269.06,240.0,1522.07,0,4.87,10.85,0.59,-1.85,-8.02,214.85
4940.0,82.33,1017.74,270.31,240.0,1528.05,0,4.89,10.83,0.61,-1.81,-7.98,216.73
4945.0,82.42,1022.44,271.56,240.0,1534.0,0,4.92,10.81,0.63,-1.77,-7.95,218.61
4950.0,82.5,1027.1,272.8,240.0,1539.9,0,4.94,10.8,0.65,-1.73,-7.92,220.48
4955.0,82.58,1031.74,274.03,240.0,1545.77,0,4.97,10.78,0.66,-1.69,-7.88,222.34
4960.0,82.67,1036.34,275.25,240.0,1551.59,0,5.0,10.76,0.68,-1.65,-7.85,224.2
4965.0,82.75,1040.9,276.47,240.0,1557.37,0,5.03,10.75,0.7,-1.61,-7.82,226.06
4970.0,82.83,1045.43,277.67,240.0,1563.1,0,5.05,10.73,0.72,-1.57,-7.78,227.9
4975.0,82.92,1049.93,278.86,240.0,1568.8,0,5.08,10.71,0.75,-1.53,-7.74,229.74
4980.0,83.0,1054.4,280.05,240.0,1574.45,0,5.11,10.7,0.77,-1.48,-7.71,231.58
4985.0,83.08,1058.83,281.23,240.0,1580.06,0,5.14,10.68,0.79,-1.44,-7.67,233.4
4990.0,83.17,1063.23,282.4,240.0,1585.62,0,5.17,10.66,0.81,-1.4,-7.63,235.22
4995.0,83.25,1067.59,283.55,240.0,1591.15,0,5.2,10.65,0.83,-1.35,-7.6,237.03
5000.0,83.33,1071.92,284.7,240.0,1596.62,0,5.23,10.63,0.86,-1.31,-7.56,238.83
5005.0,83.42,1076.22,285.84,240.0,1602.06,0,5.27,10.62,0.88,-1.26,-7.52,240.63
5010.0,83.5,1080.48,286.98,240.0,1607.45,0,5.3,10.6,0.91,-1.22,-7.48,242.41
5015.0,83.58,1084.7,288.1,240.0,1612.8,0,5.33,10.59,0.93,-1.17,-7.44,244.19
5020.0,83.67,1088.89,289.21,240.0,1618.1,0,5.36,10.57,0.96,-1.12,-7.4,245.96
5025.0,83.75,1093.05,290.32,240.0,1623.36,0,5.4,10.56,0.98,-1.08,-7.36,247.72
5030.0,83.83,1097.17,291.41,240.0,1628.58,0,5.43,10.54,1.01,-1.03,-7.32,249.47
5035.0,83.92,1101.25,292.49,240.0,1633.75,0,5.47,10.53,1.04,-0.98,-7.28,251.22
5040.0,84.0,1105.3,293.57,240.0,1638.87,0,5.5,10.51,1.07,-0.94,-7.24,252.95
5045.0,84.08,1109.32,294.64,240.0,1643.96,0,5.54,10.5,1.09,-0.89,-7.2,254.67
5050.0,84.17,1113.3,295.69,240.0,1648.99,0,5.57,10.48,1.12,-0.84,-7.15,256.38
5055.0,84.25,1117.24,296.74,240.0,1653.98,0,5.61,10.47,1.15,-0.79,-7.11,258.09
5060.0,84.33,1121.15,297.78,240.0,1658.93,0,5.65,10.46,1.18,-0.74,-7.07,259.78
5065.0,84.42,1125.02,298.81,240.0,1663.83,0,5.69,10.44,1.21,-0.69,-7.02,261.46
5070.0,84.5,1128.86,299.83,240.0,1668.68,0,5.73,10.43,1.24,-0.64,-6.98,263.14
5075.0,84.58,1132.65,300.83,240.0,1673.49,0,5.76,10.42,1.27,-0.59,-6.94,264.8
5080.0,84.67,1136.42,301.83,240.0,1678.25,0,5.8,10.4,1.31,-0.54,-6.89,266.45
5085.0,84.75,1140.14,302.82,240.0,1682.97,0,5.84,10.39,1.34,-0.48,-6.85,268.09
5090.0,84.83,1143.83,303.8,240.0,1687.64,0,5.88,10.38,1.37,-0.43,-6.8,269.72
5095.0,84.92,1147.49,304.77,240.0,1692.26,0,5.92,10.36,1.4,-0.38,-6.75,271.34
5100.0,85.0,1151.1,305.73,240.0,1696.84,0,5.97,10.35,1.44,-0.33,-6.71,272.94
5105.0,85.08,1154.68,306.69,240.0,1701.37,0,6.01,10.34,1.47,-0.27,-6.66,274.54
5110.0,85.17,1158.22,307.63,240.0,1705.85,0,6.05,10.33,1.51,-0.22,-6.61,276.12
5115.0,85.25,1161.73,308.56,240.0,1710.29,0,6.09,10.31,1.54,-0.17,-6.57,277.69
5120.0,85.33,1165.2,309.48,240.0,1714.67,0,6.13,10.3,1.58,-0.11,-6.52,279.25
5125.0,85.42,1168.63,310.39,240.0,1719.02,0,6.18,10.29,1.61,-0.06,-6.47,280.8
5130.0,85.5,1172.02,311.29,240.0,1723.31,0,6.22,10.28,1.65,-0.0,-6.42,282.34
5135.0,85.58,1175.37,312.18,240.0,1727.56,0,6.27,10.27,1.69,0.05,-6.37,283.86
5140.0,85.67,1178.69,313.06,240.0,1731.75,0,6.31,10.26,1.72,0.11,-6.33,285.37
5145.0,85.75,1181.97,313.93,240.0,1735.9,0,6.36,10.24,1.76,0.17,-6.28,286.87
5150.0,85.83,1185.21,314.79,240.0,1740.01,0,6.4,10.23,1.8,0.22,-6.23,288.36
5155.0,85.92,1188.42,315.65,240.0,1744.06,0,6.45,10.22,1.84,0.28,-6.18,289.83
5160.0,86.0,1191.58,316.49,240.0,1748.07,0,6.49,10.21,1.88,0.34,-6.13,291.3
5165.0,86.08,1194.71,317.32,240.0,1752.03,0,6.54,10.2,1.92,0.39,-6.08,292.75
5170.0,86.17,1197.8,318.14,240.0,1755.93,0,6.59,10.19,1.96,0.45,-6.02,294.18
5175.0,86.25,1200.85,318.95,240.0,1759.8,0,6.64,10.18,2.0,0.51,-5.97,295.61
5180.0,86.33,1203.86,319.75,240.0,1763.61,0,6.68,10.17,2.04,0.57,-5.92,297.02
5185.0,86.42,1206.83,320.54,240.0,1767.37,0,6.73,10.16,2.08,0.62,-5.87,298.41
5190.0,86.5,1209.77,321.32,240.0,1771.08,0,6.78,10.15,2.12,0.68,-5.82,299.8
5195.0,86.58,1212.66,322.09,240.0,1774.75,0,6.83,10.14,2.16,0.74,-5.77,301.17
5200.0,86.67,1215.52,322.84,240.0,1778.36,0,6.88,10.13,2.21,0.8,-5.71,302.53
5205.0,86.75,1218.34,323.59,240.0,1781.93,0,6.93,10.12,2.25,0.86,-5.66,303.88
5210.0,86.83,1221.12,324.33,240.0,1785.45,0,6.98,10.12,2.29,0.92,-5.61,305.21
5215.0,86.92,1223.85,325.06,240.0,1788.91,0,7.03,10.11,2.34,0.98,-5.55,306.53
5220.0,87.0,1226.55,325.78,240.0,1792.33,0,7.08,10.1,2.38,1.04,-5.5,307.83
5225.0,87.08,1229.22,326.48,240.0,1795.7,0,7.13,10.09,2.42,1.1,-5.45,309.13
5230.0,87.17,1231.84,327.18,240.0,1799.01,0,7.19,10.08,2.47,1.16,-5.39,310.4
5235.0,87.25,1234.42,327.86,240.0,1802.28,0,7.24,10.07,2.52,1.22,-5.34,311.67
5240.0,87.33,1236.96,328.54,240.0,1805.5,0,7.29,10.07,2.56,1.28,-5.28,312.92
5245.0,87.42,1239.46,329.2,240.0,1808.67,0,7.34,10.06,2.61,1.34,-5.23,314.16
5250.0,87.5,1241.93,329.86,240.0,1811.78,0,7.4,10.05,2.65,1.41,-5.17,315.39
5255.0,87.58,1244.35,330.5,240.0,1814.85,0,7.45,10.04,2.7,1.47,-5.12,316.6
5260.0,87.67,1246.73,331.13,240.0,1817.86,0,7.5,10.04,2.75,1.53,-5.06,317.8
5265.0,87.75,1249.07,331.76,240.0,1820.83,0,7.56,10.03,2.8,1.59,-5.01,318.98
5270.0,87.83,1251.38,332.37,240.0,1823.74,0,7.61,10.02,2.84,1.65,-4.95,320.16
5275.0,87.92,1253.64,332.97,240.0,1826.61,0,7.67,10.02,2.89,1.72,-4.9,321.31
5280.0,88.0,1255.86,333.56,240.0,1829.42,0,7.72,10.01,2.94,1.78,-4.84,322.46
5285.0,88.08,1258.04,334.14,240.0,1832.18,0,7.78,10.0,2.99,1.84,-4.78,323.59
5290.0,88.17,1260.18,334.71,240.0,1834.89,0,7.83,10.0,3.04,1.9,-4.73,324.71
5295.0,88.25,1262.28,335.27,240.0,1837.55,0,7.89,9.99,3.09,1.97,-4.67,325.81
5300.0,88.33,1264.35,335.81,240.0,1840.16,0,7.95,9.99,3.14,2.03,-4.61,326.9
5305.0,88.42,1266.37,336.35,240.0,1842.71,0,8.0,9.98,3.19,2.09,-4.56,327.98
5310.0,88.5,1268.34,336.87,240.0,1845.22,0,8.06,9.97,3.24,2.16,-4.5,329.05
5315.0,88.58,1270.28,337.39,240.0,1847.67,0,8.12,9.97,3.29,2.22,-4.44,330.1
5320.0,88.67,1272.18,337.89,240.0,1850.07,0,8.17,9.96,3.34,2.29,-4.39,331.14
5325.0,88.75,1274.04,338.39,240.0,1852.42,0,8.23,9.96,3.39,2.35,-4.33,332.16
5330.0,88.83,1275.85,338.87,240.0,1854.72,0,8.29,9.95,3.44,2.41,-4.27,333.17
5335.0,88.92,1277.63,339.34,240.0,1856.97,0,8.35,9.95,3.5,2.48,-4.21,334.17
5340.0,89.0,1279.36,339.8,240.0,1859.16,0,8.4,9.95,3.55,2.54,-4.15,335.15
5345.0,89.08,1281.06,340.25,240.0,1861.31,0,8.46,9.94,3.6,2.61,-4.09,336.13
5350.0,89.17,1282.71,340.69,240.0,1863.4,0,8.52,9.94,3.66,2.67,-4.04,337.09
5355.0,89.25,1284.32,341.12,240.0,1865.44,0,8.58,9.93,3.71,2.74,-3.98,338.03
5360.0,89.33,1285.89,341.53,240.0,1867.42,0,8.64,9.93,3.76,2.8,-3.92,338.96
5365.0,89.42,1287.42,341.94,240.0,1869.36,0,8.7,9.93,3.82,2.87,-3.86,339.88
5370.0,89.5,1288.9,342.33,240.0,1871.24,0,8.76,9.92,3.87,2.93,-3.8,340.79
5375.0,89.58,1290.35,342.72,240.0,1873.07,0,8.82,9.92,3.92,3.0,-3.74,341.68
5380.0,89.67,1291.75,343.09,240.0,1874.84,0,8.88,9.92,3.98,3.06,-3.68,342.56
5385.0,89.75,1293.12,343.45,240.0,1876.57,0,8.94,9.91,4.03,3.13,-3.63,343.43
5390.0,89.83,1294.44,343.8,240.0,1878.24,0,9.0,9.91,4.09,3.19,-3.57,344.29
5395.0,89.92,1295.72,344.14,240.0,1879.86,0,9.06,9.91,4.15,3.26,-3.51,345.13
5400.0,90.0,1296.95,344.47,240.0,1881.43,0,9.12,9.91,4.2,3.32,-3.45,345.96
5405.0,90.08,1298.15,344.79,240.0,1882.94,0,9.18,9.9,4.26,3.39,-3.39,346.78
5410.0,90.17,1299.31,345.1,240.0,1884.4,0,9.24,9.9,4.31,3.46,-3.33,347.58
5415.0,90.25,1300.42,345.39,240.0,1885.81,0,9.31,9.9,4.37,3.52,-3.27,348.38
5420.0,90.33,1301.49,345.68,240.0,1887.17,0,9.37,9.9,4.43,3.59,-3.21,349.16
5425.0,90.42,1302.52,345.95,240.0,1888.47,0,9.43,9.9,4.48,3.65,-3.15,349.92
5430.0,90.5,1303.51,346.21,240.0,1889.72,0,9.49,9.9,4.54,3.72,-3.09,350.68
5435.0,90.58,1304.45,346.46,240.0,1890.92,0,9.55,9.89,4.6,3.79,-3.03,351.42
5440.0,90.67,1305.36,346.7,240.0,1892.06,0,9.61,9.89,4.65,3.85,-2.97,352.15
5445.0,90.75,1306.22,346.93,240.0,1893.15,0,9.68,9.89,4.71,3.92,-2.91,352.87
5450.0,90.83,1307.04,347.15,240.0,1894.19,0,9.74,9.89,4.77,3.98,-2.85,353.58
5455.0,90.92,1307.82,347.36,240.0,1895.17,0,9.8,9.89,4.83,4.05,-2.79,354.28
5460.0,91.0,1308.55,347.55,240.0,1896.11,0,9.86,9.89,4.89,4.12,-2.73,354.96
5465.0,91.08,1309.25,347.74,240.0,1896.98,0,9.93,9.89,4.95,4.18,-2.67,355.63
5470.0,91.17,1309.9,347.91,240.0,1897.81,0,9.99,9.89,5.0,4.25,-2.61,356.29
5475.0,91.25,1310.51,348.07,240.0,1898.58,0,10.05,9.89,5.06,4.31,-2.55,356.94
5480.0,91.33,1311.08,348.22,240.0,1899.3,0,10.12,9.89,5.12,4.38,-2.49,357.58
5485.0,91.42,1311.6,348.36,240.0,1899.97,0,10.18,9.89,5.18,4.45,-2.43,358.2
5490.0,91.5,1312.09,348.49,240.0,1900.58,0,10.24,9.89,5.24,4.51,-2.37,358.81
5495.0,91.58,1312.53,348.61,240.0,1901.14,0,10.31,9.89,5.3,4.58,-2.31,359.42
5500.0,91.67,1312.93,348.72,240.0,1901.64,0,10.37,9.89,5.36,4.64,-2.25,360.01
5505.0,91.75,1313.28,348.81,240.0,1902.09,0,10.43,9.9,5.42,4.71,-2.19,360.59
5510.0,91.83,1313.6,348.89,240.0,1902.49,0,10.5,9.9,5.48,4.78,-2.13,361.15
5515.0,91.92,1313.87,348.97,240.0,1902.84,0,10.56,9.9,5.54,4.84,-2.07,361.71
5520.0,92.0,1314.1,349.03,240.0,1903.13,0,10.63,9.9,5.6,4.91,-2.01,362.26
5525.0,92.08,1314.29,349.08,240.0,1903.37,0,10.69,9.9,5.66,4.97,-1.95,362.79
5530.0,92.17,1314.44,349.12,240.0,1903.56,0,10.75,9.9,5.72,5.04,-1.89,363.32
5535.0,92.25,1314.54,349.14,240.0,1903.69,0,10.82,9.91,5.78,5.11,-1.82,363.83
5540.0,92.33,1314.61,349.16,240.0,1903.77,0,10.88,9.91,5.84,5.17,-1.76,364.33
5545.0,92.42,1314.63,349.17,240.0,1903.79,0,10.95,9.91,5.9,5.24,-1.7,364.83
5550.0,92.5,1314.6,349.16,240.0,1903.76,0,11.01,9.91,5.96,5.3,-1.64,365.31
5555.0,92.58,1314.54,349.14,240.0,1903.68,0,11.07,9.92,6.03,5.37,-1.58,365.78
5560.0,92.67,1314.43,349.12,240.0,1903.55,0,11.14,9.92,6.09,5.44,-1.52,366.24
5565.0,92.75,1314.28,349.08,240.0,1903.36,0,11.2,9.92,6.15,5.5,-1.46,366.69
5570.0,92.83,1314.09,349.02,240.0,1903.12,0,11.27,9.93,6.21,5.57,-1.4,367.13
5575.0,92.92,1313.86,348.96,240.0,1902.82,0,11.33,9.93,6.27,5.63,-1.34,367.56
5580.0,93.0,1313.58,348.89,240.0,1902.47,0,11.4,9.93,6.33,5.7,-1.28,367.98
5585.0,93.08,1313.27,348.81,240.0,1902.07,0,11.46,9.94,6.39,5.76,-1.22,368.39
5590.0,93.17,1312.91,348.71,240.0,1901.62,0,11.53,9.94,6.46,5.83,-1.16,368.79
5595.0,93.25,1312.5,348.6,240.0,1901.11,0,11.59,9.94,6.52,5.89,-1.1,369.18
5600.0,93.33,1312.06,348.49,240.0,1900.54,0,11.66,9.95,6.58,5.96,-1.04,369.56
5605.0,93.42,1311.57,348.36,240.0,1899.93,0,11.72,9.95,6.64,6.02,-0.98,369.92
5610.0,93.5,1311.05,348.22,240.0,1899.26,0,11.79,9.96,6.7,6.09,-0.92,370.28
5615.0,93.58,1310.47,348.06,240.0,1898.54,0,11.85,9.96,6.77,6.15,-0.87,370.63
5620.0,93.67,1309.86,347.9,240.0,1897.76,0,11.91,9.97,6.83,6.22,-0.81,370.97
5625.0,93.75,1309.21,347.73,240.0,1896.94,0,11.98,9.97,6.89,6.28,-0.75,371.3
5630.0,93.83,1308.51,347.54,240.0,1896.05,0,12.04,9.98,6.95,6.35,-0.69,371.63
5635.0,93.92,1307.77,347.35,240.0,1895.12,0,12.11,9.98,7.02,6.41,-0.63,371.94
5640.0,94.0,1306.99,347.14,240.0,1894.13,0,12.17,9.99,7.08,6.48,-0.57,372.24
5645.0,94.08,1306.17,346.92,240.0,1893.09,0,12.24,9.99,7.14,6.54,-0.51,372.53
5650.0,94.17,1305.31,346.69,240.0,1892.0,0,12.3,10.0,7.2,6.61,-0.45,372.82
5655.0,94.25,1304.4,346.45,240.0,1890.85,0,12.37,10.0,7.27,6.67,-0.39,373.09
5660.0,94.33,1303.45,346.2,240.0,1889.65,0,12.43,10.01,7.33,6.74,-0.33,373.36
5665.0,94.42,1302.46,345.94,240.0,1888.4,0,12.5,10.02,7.39,6.8,-0.27,373.61
5670.0,94.5,1301.43,345.66,240.0,1887.09,0,12.56,10.02,7.45,6.86,-0.21,373.86
5675.0,94.58,1300.36,345.38,240.0,1885.73,0,12.63,10.03,7.52,6.93,-0.16,374.1
5680.0,94.67,1299.24,345.08,240.0,1884.32,0,12.69,10.03,7.58,6.99,-0.1,374.33
5685.0,94.75,1298.08,344.77,240.0,1882.86,0,12.75,10.04,7.64,7.05,-0.04,374.55
5690.0,94.83,1296.88,344.45,240.0,1881.34,0,12.82,10.05,7.71,7.12,0.02,374.76
5695.0,94.92,1295.64,344.13,240.0,1879.77,0,12.88,10.05,7.77,7.18,0.08,374.96
5700.0,95.0,1294.36,343.78,240.0,1878.15,0,12.95,10.06,7.83,7.24,0.14,375.16
5705.0,95.08,1293.04,343.43,240.0,1876.47,0,13.01,10.07,7.89,7.31,0.19,375.34
5710.0,95.17,1291.67,343.07,240.0,1874.75,0,13.08,10.08,7.96,7.37,0.25,375.52
5715.0,95.25,1290.27,342.7,240.0,1872.97,0,13.14,10.08,8.02,7.43,0.31,375.69
5720.0,95.33,1288.82,342.31,240.0,1871.13,0,13.2,10.09,8.08,7.5,0.37,375.85
5725.0,95.42,1287.33,341.92,240.0,1869.25,0,13.27,10.1,8.14,7.56,0.42,376.0
5730.0,95.5,1285.8,341.51,240.0,1867.31,0,13.33,10.11,8.21,7.62,0.48,376.14
5735.0,95.58,1284.23,341.09,240.0,1865.32,0,13.4,10.12,8.27,7.68,0.54,376.28
5740.0,95.67,1282.62,340.66,240.0,1863.28,0,13.46,10.12,8.33,7.75,0.6,376.4
5745.0,95.75,1280.96,340.23,240.0,1861.19,0,13.52,10.13,8.4,7.81,0.65,376.52
5750.0,95.83,1279.27,339.78,240.0,1859.04,0,13.59,10.14,8.46,7.87,0.71,376.63
5755.0,95.92,1277.53,339.31,240.0,1856.84,0,13.65,10.15,8.52,7.93,0.77,376.73
5760.0,96.0,1275.75,338.84,240.0,1854.59,0,13.71,10.16,8.58,7.99,0.83,376.83
5765.0,96.08,1273.93,338.36,240.0,1852.29,0,13.78,10.17,8.65,8.05,0.88,376.91
5770.0,96.17,1272.07,337.87,240.0,1849.94,0,13.84,10.18,8.71,8.11,0.94,376.99
5775.0,96.25,1270.17,337.36,240.0,1847.53,0,13.9,10.18,8.77,8.18,1.0,377.06
5780.0,96.33,1268.23,336.84,240.0,1845.08,0,13.97,10.19,8.83,8.24,1.05,377.13
5785.0,96.42,1266.25,336.32,240.0,1842.57,0,14.03,10.2,8.9,8.3,1.11,377.18
5790.0,96.5,1264.23,335.78,240.0,1840.01,0,14.09,10.21,8.96,8.36,1.16,377.23
5795.0,96.58,1262.17,335.23,240.0,1837.4,0,14.16,10.22,9.02,8.42,1.22,377.27
5800.0,96.67,1260.06,334.67,240.0,1834.74,0,14.22,10.23,9.08,8.48,1.27,377.3
5805.0,96.75,1257.92,334.11,240.0,1832.03,0,14.28,10.24,9.14,8.54,1.33,377.32
5810.0,96.83,1255.74,333.53,240.0,1829.26,0,14.34,10.25,9.21,8.6,1.39,377.34
5815.0,96.92,1253.51,332.93,240.0,1826.45,0,14.41,10.26,9.27,8.66,1.44,377.35
5820.0,97.0,1251.25,332.33,240.0,1823.58,0,14.47,10.27,9.33,8.72,1.5,377.35
5825.0,97.08,1248.94,331.72,240.0,1820.66,0,14.53,10.28,9.39,8.78,1.55,377.34
